,,ABMF00GLP,ABMF00GLP,ABMF00GLP,ABMF00GLP,ALIC00AUS,ALIC00AUS,ALIC00AUS,ALIC00AUS,AREG00PER,AREG00PER,AREG00PER,AREG00PER,ASCG00SHN,ASCG00SHN,ASCG00SHN,ASCG00SHN,BRST00FRA,BRST00FRA,BRST00FRA,BRST00FRA,BRUX00BEL,BRUX00BEL,BRUX00BEL,BRUX00BEL,CAS100ATA,CAS100ATA,CAS100ATA,CAS100ATA,CEBR00ESP,CEBR00ESP,CEBR00ESP,CEBR00ESP,CHPG00BRA,CHPG00BRA,CHPG00BRA,CHPG00BRA,CIBG00IDN,CIBG00IDN,CIBG00IDN,CIBG00IDN,CKIS00COK,CKIS00COK,CKIS00COK,CKIS00COK,COCO00AUS,COCO00AUS,COCO00AUS,COCO00AUS,CUUT00THA,CUUT00THA,CUUT00THA,CUUT00THA,DJIG00DJI,DJIG00DJI,DJIG00DJI,DJIG00DJI,DYNG00GRC,DYNG00GRC,DYNG00GRC,DYNG00GRC,EBRE00ESP,EBRE00ESP,EBRE00ESP,EBRE00ESP,FTNA00WLF,FTNA00WLF,FTNA00WLF,FTNA00WLF,GAMB00PYF,GAMB00PYF,GAMB00PYF,GAMB00PYF,GANP00SVK,GANP00SVK,GANP00SVK,GANP00SVK,GRAC00FRA,GRAC00FRA,GRAC00FRA,GRAC00FRA,HARB00ZAF,HARB00ZAF,HARB00ZAF,HARB00ZAF,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HOFN00ISL,HOFN00ISL,HOFN00ISL,HOFN00ISL,JFNG00CHN,JFNG00CHN,JFNG00CHN,JFNG00CHN,KARR00AUS,KARR00AUS,KARR00AUS,KARR00AUS,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRU00SWE,KIRU00SWE,KIRU00SWE,KIRU00SWE,KOUG00GUF,KOUG00GUF,KOUG00GUF,KOUG00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,KRGG00ATF,KRGG00ATF,KRGG00ATF,KRGG00ATF,LAUT00FJI,LAUT00FJI,LAUT00FJI,LAUT00FJI,LMMF00MTQ,LMMF00MTQ,LMMF00MTQ,LMMF00MTQ,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAL200KEN,MAL200KEN,MAL200KEN,MAL200KEN,MARS00FRA,MARS00FRA,MARS00FRA,MARS00FRA,MAS100ESP,MAS100ESP,MAS100ESP,MAS100ESP,MCHL00AUS,MCHL00AUS,MCHL00AUS,MCHL00AUS,MGUE00ARG,MGUE00ARG,MGUE00ARG,MGUE00ARG,MOBS00AUS,MOBS00AUS,MOBS00AUS,MOBS00AUS,MRO100AUS,MRO100AUS,MRO100AUS,MRO100AUS,NICO00CYP,NICO00CYP,NICO00CYP,NICO00CYP,NIUM00NIU,NIUM00NIU,NIUM00NIU,NIUM00NIU,NNOR00AUS,NNOR00AUS,NNOR00AUS,NNOR00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PNGM00PNG,PNGM00PNG,PNGM00PNG,PNGM00PNG,POHN00FSM,POHN00FSM,POHN00FSM,POHN00FSM,PTVL00VUT,PTVL00VUT,PTVL00VUT,PTVL00VUT,REDU00BEL,REDU00BEL,REDU00BEL,REDU00BEL,REUN00REU,REUN00REU,REUN00REU,REUN00REU,REYK00ISL,REYK00ISL,REYK00ISL,REYK00ISL,RGDG00ARG,RGDG00ARG,RGDG00ARG,RGDG00ARG,SAMO00WSM,SAMO00WSM,SAMO00WSM,SAMO00WSM,SEYG00SYC,SEYG00SYC,SEYG00SYC,SEYG00SYC,SOLO00SLB,SOLO00SLB,SOLO00SLB,SOLO00SLB,STJ300CAN,STJ300CAN,STJ300CAN,STJ300CAN,THTG00PYF,THTG00PYF,THTG00PYF,THTG00PYF,TLSE00FRA,TLSE00FRA,TLSE00FRA,TLSE00FRA,TLSG00FRA,TLSG00FRA,TLSG00FRA,TLSG00FRA,TONG00TON,TONG00TON,TONG00TON,TONG00TON,TOW200AUS,TOW200AUS,TOW200AUS,TOW200AUS,TUVA00TUV,TUVA00TUV,TUVA00TUV,TUVA00TUV,UNBN00CAN,UNBN00CAN,UNBN00CAN,UNBN00CAN,VILL00ESP,VILL00ESP,VILL00ESP,VILL00ESP,WARK00NZL,WARK00NZL,WARK00NZL,WARK00NZL,WTZR00DEU,WTZR00DEU,WTZR00DEU,WTZR00DEU,XMIS00AUS,XMIS00AUS,XMIS00AUS,XMIS00AUS,YEL200CAN,YEL200CAN,YEL200CAN,YEL200CAN
G,5X,,,,,,,,,49.3,10505.0,46.0,0.0,48.7,11615.0,75.0,0.0,47.9,9954.0,45.0,0.0,,,,,47.4,12418.0,29.0,0.0,,,,,49.7,10538.0,146.0,0.0,,,,,49.2,10254.0,46.0,0.0,,,,,45.5,12275.0,84.0,0.0,46.4,11918.0,105.0,0.0,50.6,10000.0,48.0,0.0,49.4,9826.0,44.0,0.0,39.1,10039.0,97.0,0.0,50.3,9947.0,80.0,0.0,47.0,10610.0,50.0,0.0,,,,,34.7,6884.0,146.0,0.0,,,,,,,,,,,,,49.1,9687.0,59.0,0.0,49.2,10587.0,75.0,0.0,49.3,11107.0,102.0,0.0,,,,,,,,,,,,,,,,,48.4,11286.0,185.0,0.0,47.5,11643.0,125.0,0.0,,,,,,,,,,,,,,,,,47.9,11774.0,97.0,0.0,,,,,,,,,48.7,10683.0,74.0,0.0,,,,,49.0,11260.0,140.0,0.0,,,,,50.5,9248.0,76.0,0.0,48.7,11907.0,81.0,0.0,48.9,10881.0,117.0,0.0,47.9,10693.0,114.0,0.0,,,,,43.1,10201.0,76.0,0.0,,,,,49.0,11691.0,70.0,0.0,48.8,11726.0,134.0,0.0,47.4,11066.0,43.0,0.0,47.4,11045.0,64.0,0.0,,,,,,,,,51.0,10180.0,60.0,0.0,,,,,47.8,9727.0,351.0,0.0,,,,,48.6,11747.0,44.0,0.0,,,,,,,,,48.0,10675.0,56.0,0.0,,,,,48.1,10731.0,53.0,0.0,,,,
R,1P,,,,,,,,,43.9,20815.0,88.0,1.44,41.5,20029.0,258.0,1.43,44.0,22003.0,116.0,0.98,,,,,43.1,25347.0,53.0,1.15,,,,,43.8,19638.0,146.0,0.91,,,,,44.1,20123.0,29.0,1.3,,,,,41.9,18279.0,114.0,1.41,43.3,19985.0,79.0,1.27,43.8,20598.0,81.0,1.03,43.8,21155.0,91.0,1.15,40.2,19927.0,162.0,1.71,43.8,19582.0,134.0,1.03,43.1,22362.0,121.0,1.05,,,,,33.8,9366.0,278.0,1.52,,,,,,,,,,,,,44.2,19366.0,110.0,1.01,44.1,20767.0,64.0,1.06,41.5,22193.0,318.0,1.52,,,,,,,,,,,,,,,,,42.7,21420.0,178.0,1.85,41.4,21094.0,215.0,1.41,,,,,,,,,,,,,,,,,43.3,22066.0,51.0,1.12,,,,,,,,,42.5,21003.0,110.0,1.25,,,,,42.7,21703.0,118.0,1.38,,,,,44.4,19187.0,111.0,1.22,42.2,21652.0,117.0,1.11,42.0,19906.0,254.0,1.7,43.2,20065.0,244.0,1.41,,,,,39.7,17357.0,102.0,1.29,,,,,43.7,24796.0,82.0,0.77,43.2,21836.0,150.0,1.76,41.6,18468.0,111.0,1.21,40.2,19114.0,122.0,1.52,,,,,,,,,43.7,22525.0,87.0,1.05,,,,,41.3,18943.0,680.0,1.43,,,,,42.1,23141.0,181.0,1.84,,,,,,,,,43.9,20850.0,62.0,1.36,,,,,43.3,19876.0,60.0,1.63,,,,
S,5I,,,,,,,,,46.2,8638.0,2.0,0.57,47.5,2880.0,0.0,5.16,,,,,,,,,,,,,,,,,40.6,8540.0,67.0,0.79,,,,,,,,,,,,,46.8,5758.0,2.0,0.44,44.8,8640.0,0.0,0.6,42.6,2880.0,0.0,8.67,,,,,33.4,4134.0,492.0,2.14,49.9,8640.0,0.0,0.52,,,,,,,,,31.9,3580.0,128.0,0.67,,,,,,,,,,,,,43.9,5760.0,0.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,8639.0,1.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,7095.0,389.0,0.88,,,,,45.1,8640.0,0.0,0.72,,,,,40.7,8640.0,0.0,1.32,,,,,42.5,5281.0,161.0,1.48,45.4,8256.0,2.0,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1,8640.0,0.0,0.33
G,1W,,,,,,,,,,,,,,,,,,,,,30.0,31766.0,64.0,0.27,,,,,31.8,28751.0,79.0,0.37,,,,,,,,,,,,,30.8,29931.0,45.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,32485.0,143.0,0.43,,,,,27.8,32939.0,124.0,0.34,,,,,,,,,,,,,28.9,31433.0,124.0,0.45,28.4,34078.0,93.0,0.31,,,,,32.2,31219.0,86.0,0.4,,,,,31.8,30975.0,76.0,0.32,31.2,27160.0,58.0,0.31,,,,,,,,,,,,,31.8,27448.0,76.0,0.36,,,,,,,,,,,,,,,,,32.1,29060.0,63.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,33.5,29589.0,96.0,0.24,,,,,,,,,30.7,30874.0,50.0,0.25,,,,,32.1,31820.0,59.0,0.34,,,,,,,,,32.9,26531.0,78.0,0.38,,,,,,,,,,,,,32.5,36253.0,46.0,0.23
G,2L,,,,,,,,,,,,,,,,,,,,,41.4,19173.0,70.0,0.28,,,,,42.1,16507.0,60.0,0.36,,,,,,,,,,,,,41.4,12750.0,92.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8,19808.0,116.0,0.39,,,,,39.6,19615.0,170.0,0.39,,,,,,,,,,,,,40.9,18503.0,88.0,0.44,40.1,20557.0,96.0,0.31,,,,,41.7,17861.0,69.0,0.33,,,,,41.0,17939.0,93.0,0.33,41.2,16587.0,46.0,0.33,,,,,,,,,,,,,41.6,16720.0,67.0,0.39,,,,,,,,,,,,,,,,,42.2,16649.0,65.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,41.8,17740.0,71.0,0.28,,,,,,,,,41.5,17694.0,51.0,0.3,,,,,41.0,18368.0,45.0,0.35,,,,,,,,,42.6,15425.0,70.0,0.37,,,,,,,,,,,,,41.3,21538.0,40.0,0.27
J,2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6,2880.0,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.9,862.0,4.0,0.49,,,,,,,,,,,,,,,,,,,,,41.6,2880.0,0.0,0.26,,,,,,,,,,,,,,,,,,,,,41.6,2450.0,0.0,0.27,,,,,,,,,,,,,40.6,2880.0,0.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8,2880.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,1X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,2880.0,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,1Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6,2880.0,0.0,0.38,,,,,,,,,,,,,,,,,,,,,37.9,519.0,10.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,2X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3,2880.0,0.0,0.25,,,,,,,,,,,,,40.9,2874.0,5.0,0.28,,,,,32.0,501.0,11.0,1.17,,,,,,,,,,,,,,,,,,,,,46.4,2056.0,10.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,5X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8,2880.0,0.0,0.0,,,,,,,,,,,,,36.7,2874.0,5.0,0.0,,,,,36.4,519.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,50.2,2056.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,6X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,2I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.3,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,2880.0,0.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,7I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.3,2880.0,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,0?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.9,1490.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,3Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1,948.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,43.9,1230.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6,1922.0,6.0,0.0,,,,,,,,,43.3,2091.0,12.0,0.0,,,,,45.2,1770.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,43.7,2217.0,3.0,0.0
C,1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,2C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9,16676.0,17.0,0.12,,,,,,,,,,,,,,,,,,,,
