,,BRUX00BEL,BRUX00BEL,BRUX00BEL,BRUX00BEL,CAS100ATA,CAS100ATA,CAS100ATA,CAS100ATA,CEBR00ESP,CEBR00ESP,CEBR00ESP,CEBR00ESP,CKIS00COK,CKIS00COK,CKIS00COK,CKIS00COK,COCO00AUS,COCO00AUS,COCO00AUS,COCO00AUS,CUUT00THA,CUUT00THA,CUUT00THA,CUUT00THA,DJIG00DJI,DJIG00DJI,DJIG00DJI,DJIG00DJI,EBRE00ESP,EBRE00ESP,EBRE00ESP,EBRE00ESP,GANP00SVK,GANP00SVK,GANP00SVK,GANP00SVK,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HOFN00ISL,HOFN00ISL,HOFN00ISL,HOFN00ISL,KARR00AUS,KARR00AUS,KARR00AUS,KARR00AUS,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRU00SWE,KIRU00SWE,KIRU00SWE,KIRU00SWE,KOUR00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,LAUT00FJI,LAUT00FJI,LAUT00FJI,LAUT00FJI,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAS100ESP,MAS100ESP,MAS100ESP,MAS100ESP,MCHL00AUS,MCHL00AUS,MCHL00AUS,MCHL00AUS,MGUE00ARG,MGUE00ARG,MGUE00ARG,MGUE00ARG,MOBS00AUS,MOBS00AUS,MOBS00AUS,MOBS00AUS,MRO100AUS,MRO100AUS,MRO100AUS,MRO100AUS,NICO00CYP,NICO00CYP,NICO00CYP,NICO00CYP,NIUM00NIU,NIUM00NIU,NIUM00NIU,NIUM00NIU,NNOR00AUS,NNOR00AUS,NNOR00AUS,NNOR00AUS,OHI300ATA,OHI300ATA,OHI300ATA,OHI300ATA,PERT00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PNGM00PNG,PNGM00PNG,PNGM00PNG,PNGM00PNG,POHN00FSM,POHN00FSM,POHN00FSM,POHN00FSM,PTVL00VUT,PTVL00VUT,PTVL00VUT,PTVL00VUT,REDU00BEL,REDU00BEL,REDU00BEL,REDU00BEL,REYK00ISL,REYK00ISL,REYK00ISL,REYK00ISL,SAMO00WSM,SAMO00WSM,SAMO00WSM,SAMO00WSM,SOLO00SLB,SOLO00SLB,SOLO00SLB,SOLO00SLB,TONG00TON,TONG00TON,TONG00TON,TONG00TON,TOW200AUS,TOW200AUS,TOW200AUS,TOW200AUS,TUVA00TUV,TUVA00TUV,TUVA00TUV,TUVA00TUV,VILL00ESP,VILL00ESP,VILL00ESP,VILL00ESP,WARK00NZL,WARK00NZL,WARK00NZL,WARK00NZL,WTZR00DEU,WTZR00DEU,WTZR00DEU,WTZR00DEU,XMIS00AUS,XMIS00AUS,XMIS00AUS,XMIS00AUS,YAR200AUS,YAR200AUS,YAR200AUS,YAR200AUS
G,2X,,,,,43.4,20322.0,53.0,0.36,,,,,43.5,17197.0,45.0,0.44,,,,,41.9,19899.0,80.0,0.32,42.4,20129.0,134.0,0.34,43.6,16371.0,62.0,0.45,42.9,17635.0,76.0,0.4,,,,,,,,,,,,,43.3,18380.0,122.0,0.45,43.7,17381.0,164.0,0.56,,,,,,,,,42.8,17301.0,262.0,0.6,,,,,,,,,43.2,19084.0,141.0,0.43,,,,,,,,,42.7,18420.0,97.0,0.49,,,,,43.2,18259.0,205.0,0.51,,,,,,,,,44.2,15924.0,114.0,0.48,42.7,19276.0,142.0,0.49,43.5,10178.0,113.0,0.61,43.1,16375.0,162.0,0.66,,,,,,,,,42.8,19047.0,182.0,0.53,42.7,17330.0,96.0,0.52,42.4,16285.0,286.0,0.68,,,,,42.5,18338.0,97.0,0.51,,,,,,,,,,,,,43.4,18454.0,111.0,0.48,,,,
G,5X,,,,,47.3,12388.0,28.0,0.0,,,,,49.0,10240.0,35.0,0.0,,,,,45.9,12312.0,61.0,0.0,46.2,11920.0,109.0,0.0,49.5,9829.0,32.0,0.0,48.6,10622.0,43.0,0.0,,,,,,,,,,,,,49.5,10610.0,71.0,0.0,49.2,11167.0,96.0,0.0,,,,,,,,,48.4,11221.0,206.0,0.0,,,,,,,,,48.6,11777.0,96.0,0.0,,,,,,,,,48.9,10685.0,69.0,0.0,,,,,48.8,11227.0,156.0,0.0,,,,,,,,,50.8,9251.0,67.0,0.0,48.8,11942.0,71.0,0.0,48.4,5950.0,81.0,0.0,47.9,10676.0,117.0,0.0,,,,,,,,,48.8,11814.0,134.0,0.0,47.8,11217.0,77.0,0.0,47.8,10117.0,162.0,0.0,,,,,48.5,11774.0,46.0,0.0,,,,,48.1,10602.0,61.0,0.0,,,,,48.5,10748.0,50.0,0.0,,,,
R,1P,,,,,42.5,26438.0,61.0,1.04,,,,,43.5,20947.0,49.0,1.18,,,,,41.4,20871.0,57.0,1.35,42.5,21817.0,86.0,1.54,43.4,22471.0,82.0,1.36,43.9,23974.0,98.0,1.12,,,,,,,,,,,,,43.6,21819.0,58.0,1.49,41.5,21459.0,333.0,1.3,,,,,,,,,42.8,20930.0,223.0,1.74,,,,,,,,,43.3,22713.0,72.0,1.41,,,,,,,,,42.1,22100.0,111.0,1.58,,,,,42.3,22054.0,150.0,1.24,,,,,,,,,43.9,20228.0,124.0,1.51,42.3,21959.0,125.0,1.79,42.1,11777.0,142.0,1.78,43.3,19859.0,194.0,1.82,,,,,,,,,43.0,22168.0,162.0,1.7,41.0,19505.0,154.0,2.01,40.9,20156.0,327.0,1.39,,,,,42.4,22172.0,164.0,1.66,,,,,43.6,21237.0,79.0,1.4,,,,,42.5,20686.0,88.0,1.64,,,,
S,1C,,,,,,,,,44.6,11514.0,2.0,0.0,,,,,,,,,43.7,15431.0,39.0,0.42,43.2,13242.0,25.0,0.5,,,,,38.0,2872.0,1.0,0.0,44.5,5372.0,3.0,0.0,44.7,5372.0,3.0,0.0,44.9,6233.0,331.0,0.0,,,,,,,,,37.4,9237.0,1.0,0.0,,,,,,,,,,,,,46.2,11755.0,5.0,0.0,,,,,42.1,17269.0,2.0,0.0,,,,,,,,,47.0,6239.0,333.0,0.0,,,,,40.4,11517.0,1.0,0.0,41.4,9106.0,556.0,0.0,,,,,,,,,,,,,,,,,41.4,14393.0,1.0,0.0,43.4,6283.0,335.0,0.0,,,,,,,,,,,,,,,,,,,,,44.4,12236.0,3.0,0.0,,,,,47.0,6327.0,372.0,0.0,,,,,,,,
C,6I,,,,,,,,,,,,,41.4,11017.0,15.0,0.0,,,,,,,,,40.5,22483.0,211.0,0.0,,,,,,,,,,,,,,,,,,,,,44.2,32171.0,33.0,0.0,42.8,20427.0,95.0,0.0,,,,,,,,,42.2,19686.0,198.0,0.0,,,,,,,,,44.1,25549.0,583.0,0.0,,,,,,,,,43.5,31412.0,79.0,0.0,,,,,41.2,14874.0,143.0,0.0,,,,,,,,,44.6,28719.0,32.0,0.0,43.8,27892.0,527.0,0.0,44.0,12956.0,38.0,0.0,42.8,21277.0,65.0,0.0,,,,,,,,,41.8,14888.0,50.0,0.0,,,,,42.0,14737.0,50.0,0.0,,,,,42.0,18254.0,489.0,0.0,,,,,43.2,19507.0,39.0,0.0,,,,,44.7,32487.0,13.0,0.0,,,,
J,1C,,,,,,,,,,,,,,,,,40.7,2880.0,0.0,0.16,43.0,2880.0,0.0,0.28,,,,,,,,,37.7,538.0,5.0,0.52,47.4,2880.0,0.0,0.19,47.4,2880.0,0.0,0.24,,,,,,,,,,,,,38.2,799.0,2.0,0.4,,,,,,,,,43.4,2880.0,0.0,0.22,,,,,,,,,,,,,44.4,2486.0,3.0,0.25,,,,,,,,,,,,,43.0,2880.0,0.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.9,2880.0,0.0,0.18,,,,,,,,,,,,,,,,,,,,,39.9,2880.0,0.0,0.2
J,2L,,,,,,,,,,,,,,,,,39.9,2880.0,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,784.0,5.0,0.54,,,,,,,,,41.7,2880.0,0.0,0.25,,,,,,,,,,,,,41.5,2486.0,0.0,0.28,,,,,,,,,,,,,40.5,2880.0,0.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,2880.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,38.7,2880.0,0.0,0.27
J,5Q,,,,,,,,,,,,,,,,,44.3,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,49.1,2880.0,0.0,0.0,50.6,2880.0,0.0,0.0,,,,,,,,,,,,,40.7,819.0,2.0,0.0,,,,,,,,,47.6,2880.0,0.0,0.0,,,,,,,,,,,,,31.6,1262.0,6.0,0.0,,,,,,,,,,,,,45.6,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.3,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,34.0,1823.0,14.0,0.0
J,1X,,,,,,,,,,,,,,,,,,,,,45.1,2880.0,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,1Z,,,,,,,,,,,,,,,,,,,,,42.6,2880.0,0.0,0.38,,,,,,,,,37.4,521.0,16.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,2X,,,,,,,,,,,,,,,,,,,,,42.4,2880.0,0.0,0.26,,,,,,,,,33.0,507.0,17.0,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,5X,,,,,,,,,,,,,,,,,,,,,46.2,2880.0,0.0,0.0,,,,,,,,,38.1,523.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,6X,,,,,,,,,,,,,,,,,,,,,45.7,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,2I,,,,,,,,,,,,,,,,,,,,,40.5,1311.0,208.0,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,5I,,,,,,,,,,,,,,,,,,,,,47.7,5758.0,2.0,0.44,45.1,8640.0,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,7I,,,,,,,,,,,,,,,,,,,,,42.7,1125.0,136.0,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7,17824.0,68.0,0.17,44.3,16975.0,22.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,18537.0,47.0,0.16,,,,,,,,,,,,,,,,,,,,,44.3,19641.0,39.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.3,17331.0,29.0,0.15,,,,,,,,
J,2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6,2880.0,0.0,0.08,44.8,2880.0,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,3Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4,1101.0,2.0,0.0,,,,,,,,,,,,,41.6,1038.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4,757.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,42.7,796.0,1.0,0.0
