,,ABMF00GLP,ABMF00GLP,ABMF00GLP,ABMF00GLP,ALIC00AUS,ALIC00AUS,ALIC00AUS,ALIC00AUS,AREG00PER,AREG00PER,AREG00PER,AREG00PER,ASCG00SHN,ASCG00SHN,ASCG00SHN,ASCG00SHN,BRST00FRA,BRST00FRA,BRST00FRA,BRST00FRA,BRUX00BEL,BRUX00BEL,BRUX00BEL,BRUX00BEL,CAS100ATA,CAS100ATA,CAS100ATA,CAS100ATA,CEBR00ESP,CEBR00ESP,CEBR00ESP,CEBR00ESP,CHPG00BRA,CHPG00BRA,CHPG00BRA,CHPG00BRA,CIBG00IDN,CIBG00IDN,CIBG00IDN,CIBG00IDN,CKIS00COK,CKIS00COK,CKIS00COK,CKIS00COK,COCO00AUS,COCO00AUS,COCO00AUS,COCO00AUS,CUUT00THA,CUUT00THA,CUUT00THA,CUUT00THA,DJIG00DJI,DJIG00DJI,DJIG00DJI,DJIG00DJI,DYNG00GRC,DYNG00GRC,DYNG00GRC,DYNG00GRC,EBRE00ESP,EBRE00ESP,EBRE00ESP,EBRE00ESP,FTNA00WLF,FTNA00WLF,FTNA00WLF,FTNA00WLF,GAMB00PYF,GAMB00PYF,GAMB00PYF,GAMB00PYF,GANP00SVK,GANP00SVK,GANP00SVK,GANP00SVK,GRAC00FRA,GRAC00FRA,GRAC00FRA,GRAC00FRA,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HOFN00ISL,HOFN00ISL,HOFN00ISL,HOFN00ISL,JFNG00CHN,JFNG00CHN,JFNG00CHN,JFNG00CHN,KARR00AUS,KARR00AUS,KARR00AUS,KARR00AUS,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRU00SWE,KIRU00SWE,KIRU00SWE,KIRU00SWE,KOUG00GUF,KOUG00GUF,KOUG00GUF,KOUG00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,KRGG00ATF,KRGG00ATF,KRGG00ATF,KRGG00ATF,LAUT00FJI,LAUT00FJI,LAUT00FJI,LAUT00FJI,LMMF00MTQ,LMMF00MTQ,LMMF00MTQ,LMMF00MTQ,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAL200KEN,MAL200KEN,MAL200KEN,MAL200KEN,MARS00FRA,MARS00FRA,MARS00FRA,MARS00FRA,MAS100ESP,MAS100ESP,MAS100ESP,MAS100ESP,MAYG00MYT,MAYG00MYT,MAYG00MYT,MAYG00MYT,MCHL00AUS,MCHL00AUS,MCHL00AUS,MCHL00AUS,METG00FIN,METG00FIN,METG00FIN,METG00FIN,MGUE00ARG,MGUE00ARG,MGUE00ARG,MGUE00ARG,MOBS00AUS,MOBS00AUS,MOBS00AUS,MOBS00AUS,MRO100AUS,MRO100AUS,MRO100AUS,MRO100AUS,NICO00CYP,NICO00CYP,NICO00CYP,NICO00CYP,NIUM00NIU,NIUM00NIU,NIUM00NIU,NIUM00NIU,NKLG00GAB,NKLG00GAB,NKLG00GAB,NKLG00GAB,NNOR00AUS,NNOR00AUS,NNOR00AUS,NNOR00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PNGM00PNG,PNGM00PNG,PNGM00PNG,PNGM00PNG,POHN00FSM,POHN00FSM,POHN00FSM,POHN00FSM,PTVL00VUT,PTVL00VUT,PTVL00VUT,PTVL00VUT,REDU00BEL,REDU00BEL,REDU00BEL,REDU00BEL,REUN00REU,REUN00REU,REUN00REU,REUN00REU,REYK00ISL,REYK00ISL,REYK00ISL,REYK00ISL,RGDG00ARG,RGDG00ARG,RGDG00ARG,RGDG00ARG,SAMO00WSM,SAMO00WSM,SAMO00WSM,SAMO00WSM,SEYG00SYC,SEYG00SYC,SEYG00SYC,SEYG00SYC,SOLO00SLB,SOLO00SLB,SOLO00SLB,SOLO00SLB,STJ300CAN,STJ300CAN,STJ300CAN,STJ300CAN,THTG00PYF,THTG00PYF,THTG00PYF,THTG00PYF,TLSE00FRA,TLSE00FRA,TLSE00FRA,TLSE00FRA,TLSG00FRA,TLSG00FRA,TLSG00FRA,TLSG00FRA,TONG00TON,TONG00TON,TONG00TON,TONG00TON,TOW200AUS,TOW200AUS,TOW200AUS,TOW200AUS,TUVA00TUV,TUVA00TUV,TUVA00TUV,TUVA00TUV,UNBN00CAN,UNBN00CAN,UNBN00CAN,UNBN00CAN,VILL00ESP,VILL00ESP,VILL00ESP,VILL00ESP,WARK00NZL,WARK00NZL,WARK00NZL,WARK00NZL,WTZR00DEU,WTZR00DEU,WTZR00DEU,WTZR00DEU,XMIS00AUS,XMIS00AUS,XMIS00AUS,XMIS00AUS,YEL200CAN,YEL200CAN,YEL200CAN,YEL200CAN
G,5X,,,,,,,,,49.4,10539.0,45.0,0.0,48.6,11596.0,117.0,0.0,47.8,9953.0,50.0,0.0,,,,,47.4,12861.0,41.0,0.0,,,,,49.8,10551.0,136.0,0.0,,,,,48.9,10260.0,29.0,0.0,,,,,45.6,12291.0,80.0,0.0,46.1,11930.0,97.0,0.0,50.9,10014.0,30.0,0.0,49.5,9814.0,39.0,0.0,39.2,10014.0,95.0,0.0,50.2,9943.0,94.0,0.0,47.1,10911.0,56.0,0.0,,,,,,,,,,,,,,,,,49.2,9650.0,54.0,0.0,49.3,10595.0,77.0,0.0,49.0,11140.0,98.0,0.0,,,,,,,,,,,,,,,,,48.3,11678.0,242.0,0.0,47.5,11642.0,133.0,0.0,,,,,,,,,,,,,,,,,47.6,11818.0,114.0,0.0,48.0,11827.0,131.0,0.0,49.2,10875.0,125.0,0.0,,,,,,,,,48.8,10777.0,86.0,0.0,,,,,48.8,11269.0,153.0,0.0,48.4,11494.0,106.0,0.0,,,,,50.7,9271.0,61.0,0.0,48.6,11924.0,71.0,0.0,49.0,10868.0,111.0,0.0,47.8,10711.0,110.0,0.0,,,,,43.1,10207.0,74.0,0.0,,,,,49.0,11668.0,67.0,0.0,48.8,11740.0,126.0,0.0,47.2,11075.0,38.0,0.0,47.1,10935.0,76.0,0.0,,,,,,,,,51.8,5947.0,32.0,0.0,,,,,47.7,10177.0,188.0,0.0,,,,,48.6,11736.0,44.0,0.0,,,,,,,,,48.1,10656.0,52.0,0.0,,,,,48.0,10759.0,34.0,0.0,,,,
R,1P,,,,,,,,,43.8,20888.0,43.0,1.31,43.2,19420.0,202.0,1.51,44.0,22883.0,93.0,0.99,,,,,43.0,25291.0,51.0,0.96,,,,,43.9,20562.0,145.0,1.06,,,,,43.6,20331.0,37.0,1.63,,,,,41.6,21046.0,94.0,1.41,42.8,22120.0,67.0,1.55,44.1,21878.0,53.0,1.04,43.8,22231.0,83.0,1.26,40.7,18624.0,155.0,1.45,44.0,19460.0,101.0,0.89,43.5,23463.0,96.0,1.17,,,,,,,,,,,,,,,,,43.9,19745.0,107.0,1.2,43.7,21528.0,44.0,1.28,42.4,20207.0,285.0,1.33,,,,,,,,,,,,,,,,,43.2,20664.0,224.0,1.45,41.2,22075.0,265.0,1.34,,,,,,,,,,,,,,,,,43.1,20862.0,124.0,1.63,43.6,21957.0,106.0,1.34,45.0,23216.0,156.0,0.97,,,,,,,,,42.2,21922.0,103.0,1.3,,,,,42.6,21169.0,118.0,1.58,40.8,21858.0,122.0,1.14,,,,,44.2,19738.0,127.0,1.41,42.4,21813.0,130.0,1.56,42.9,18974.0,207.0,1.46,43.8,19142.0,222.0,1.54,,,,,39.5,18237.0,174.0,1.47,,,,,43.8,24694.0,76.0,0.73,43.3,21308.0,120.0,1.33,41.6,19388.0,104.0,1.46,40.2,18589.0,112.0,1.56,,,,,,,,,43.7,23529.0,70.0,1.19,,,,,41.2,19438.0,322.0,1.79,,,,,42.9,21340.0,106.0,1.21,,,,,,,,,43.9,20328.0,69.0,0.95,,,,,42.4,20422.0,84.0,1.15,,,,
S,5I,,,,,,,,,46.4,8640.0,0.0,0.56,48.8,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,40.9,8577.0,50.0,0.75,,,,,,,,,,,,,46.9,5760.0,0.0,0.43,44.6,8640.0,0.0,0.59,44.0,2880.0,0.0,0.0,,,,,33.4,4232.0,389.0,2.11,49.7,8640.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,44.0,5760.0,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1,8640.0,0.0,0.55,,,,,,,,,,,,,,,,,46.6,8640.0,0.0,0.52,,,,,38.4,5729.0,14.0,0.64,,,,,,,,,,,,,,,,,,,,,46.9,5881.0,9.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1,6976.0,392.0,0.98,,,,,50.3,2880.0,0.0,0.5,,,,,41.4,8640.0,0.0,1.33,,,,,42.4,2450.0,74.0,1.67,44.9,8640.0,0.0,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3,8640.0,0.0,0.31
G,1W,,,,,,,,,,,,,,,,,,,,,29.5,31828.0,76.0,0.28,,,,,31.6,28647.0,85.0,0.38,,,,,,,,,,,,,30.6,30554.0,66.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,31927.0,136.0,0.39,,,,,27.9,33270.0,128.0,0.38,,,,,,,,,,,,,28.9,31439.0,113.0,0.45,28.4,34172.0,100.0,0.33,,,,,32.2,30998.0,93.0,0.42,,,,,,,,,,,,,31.6,31291.0,42.0,0.31,31.1,27089.0,60.0,0.34,,,,,,,,,,,,,,,,,31.6,27859.0,98.0,0.39,,,,,,,,,,,,,,,,,31.8,29174.0,64.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,33.7,29477.0,73.0,0.21,,,,,,,,,29.9,31017.0,62.0,0.27,,,,,32.2,31371.0,82.0,0.34,,,,,,,,,33.0,26558.0,80.0,0.4,,,,,,,,,,,,,32.6,36295.0,50.0,0.24
G,2L,,,,,,,,,,,,,,,,,,,,,41.2,19212.0,73.0,0.29,,,,,41.9,16470.0,70.0,0.38,,,,,,,,,,,,,40.9,15278.0,115.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7,19513.0,123.0,0.38,,,,,39.6,19928.0,153.0,0.4,,,,,,,,,,,,,40.9,18531.0,105.0,0.47,40.1,20682.0,105.0,0.34,,,,,41.7,17632.0,84.0,0.35,,,,,,,,,,,,,40.9,18291.0,57.0,0.33,41.2,16578.0,40.0,0.34,,,,,,,,,,,,,,,,,41.5,17126.0,78.0,0.42,,,,,,,,,,,,,,,,,41.9,16794.0,70.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,41.9,17683.0,58.0,0.27,,,,,,,,,41.0,17821.0,77.0,0.32,,,,,41.2,17841.0,42.0,0.32,,,,,,,,,42.5,15464.0,88.0,0.41,,,,,,,,,,,,,41.4,21549.0,41.0,0.28
J,2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8,2880.0,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,810.0,5.0,0.49,,,,,,,,,,,,,,,,,,,,,41.5,2880.0,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8,2387.0,0.0,0.26,,,,,,,,,,,,,,,,,40.7,2880.0,0.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,2880.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,1X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.1,2880.0,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,1Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7,2880.0,0.0,0.37,,,,,,,,,,,,,,,,,,,,,37.3,548.0,13.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,2X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,2880.0,0.0,0.26,,,,,,,,,,,,,,,,,,,,,32.2,530.0,14.0,0.67,,,,,,,,,,,,,,,,,46.3,2056.0,26.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,5X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,36.6,548.0,13.0,0.0,,,,,,,,,,,,,,,,,50.2,2056.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,6X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,2I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.3,2850.0,1.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,2607.0,1.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,7I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7,2850.0,1.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.3,2607.0,1.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,0?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.6,644.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,21287.0,47.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,3Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1,1057.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7,832.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9,1186.0,5.0,0.0,,,,,,,,,44.4,1171.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3,1245.0,2.0,0.0
C,1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.3,2879.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,2879.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,2C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7,16687.0,18.0,0.13,,,,,,,,,,,,,,,,,,,,
