,,ABMF00GLP,ABMF00GLP,ABMF00GLP,ABMF00GLP,ALIC00AUS,ALIC00AUS,ALIC00AUS,ALIC00AUS,AREG00PER,AREG00PER,AREG00PER,AREG00PER,ASCG00SHN,ASCG00SHN,ASCG00SHN,ASCG00SHN,BRST00FRA,BRST00FRA,BRST00FRA,BRST00FRA,BRUX00BEL,BRUX00BEL,BRUX00BEL,BRUX00BEL,CAS100ATA,CAS100ATA,CAS100ATA,CAS100ATA,CEBR00ESP,CEBR00ESP,CEBR00ESP,CEBR00ESP,CHPG00BRA,CHPG00BRA,CHPG00BRA,CHPG00BRA,CIBG00IDN,CIBG00IDN,CIBG00IDN,CIBG00IDN,CKIS00COK,CKIS00COK,CKIS00COK,CKIS00COK,COCO00AUS,COCO00AUS,COCO00AUS,COCO00AUS,CUUT00THA,CUUT00THA,CUUT00THA,CUUT00THA,DJIG00DJI,DJIG00DJI,DJIG00DJI,DJIG00DJI,DYNG00GRC,DYNG00GRC,DYNG00GRC,DYNG00GRC,EBRE00ESP,EBRE00ESP,EBRE00ESP,EBRE00ESP,FTNA00WLF,FTNA00WLF,FTNA00WLF,FTNA00WLF,GAMB00PYF,GAMB00PYF,GAMB00PYF,GAMB00PYF,GANP00SVK,GANP00SVK,GANP00SVK,GANP00SVK,GRAC00FRA,GRAC00FRA,GRAC00FRA,GRAC00FRA,HARB00ZAF,HARB00ZAF,HARB00ZAF,HARB00ZAF,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HOFN00ISL,HOFN00ISL,HOFN00ISL,HOFN00ISL,JFNG00CHN,JFNG00CHN,JFNG00CHN,JFNG00CHN,KARR00AUS,KARR00AUS,KARR00AUS,KARR00AUS,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRU00SWE,KIRU00SWE,KIRU00SWE,KIRU00SWE,KOUG00GUF,KOUG00GUF,KOUG00GUF,KOUG00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,KRGG00ATF,KRGG00ATF,KRGG00ATF,KRGG00ATF,LAUT00FJI,LAUT00FJI,LAUT00FJI,LAUT00FJI,LMMF00MTQ,LMMF00MTQ,LMMF00MTQ,LMMF00MTQ,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAL200KEN,MAL200KEN,MAL200KEN,MAL200KEN,MARS00FRA,MARS00FRA,MARS00FRA,MARS00FRA,MAS100ESP,MAS100ESP,MAS100ESP,MAS100ESP,MAYG00MYT,MAYG00MYT,MAYG00MYT,MAYG00MYT,MCHL00AUS,MCHL00AUS,MCHL00AUS,MCHL00AUS,METG00FIN,METG00FIN,METG00FIN,METG00FIN,MGUE00ARG,MGUE00ARG,MGUE00ARG,MGUE00ARG,MOBS00AUS,MOBS00AUS,MOBS00AUS,MOBS00AUS,MRO100AUS,MRO100AUS,MRO100AUS,MRO100AUS,NICO00CYP,NICO00CYP,NICO00CYP,NICO00CYP,NIUM00NIU,NIUM00NIU,NIUM00NIU,NIUM00NIU,NNOR00AUS,NNOR00AUS,NNOR00AUS,NNOR00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PNGM00PNG,PNGM00PNG,PNGM00PNG,PNGM00PNG,POHN00FSM,POHN00FSM,POHN00FSM,POHN00FSM,PTVL00VUT,PTVL00VUT,PTVL00VUT,PTVL00VUT,REDU00BEL,REDU00BEL,REDU00BEL,REDU00BEL,REUN00REU,REUN00REU,REUN00REU,REUN00REU,REYK00ISL,REYK00ISL,REYK00ISL,REYK00ISL,RGDG00ARG,RGDG00ARG,RGDG00ARG,RGDG00ARG,SAMO00WSM,SAMO00WSM,SAMO00WSM,SAMO00WSM,SOLO00SLB,SOLO00SLB,SOLO00SLB,SOLO00SLB,STJ300CAN,STJ300CAN,STJ300CAN,STJ300CAN,THTG00PYF,THTG00PYF,THTG00PYF,THTG00PYF,TLSE00FRA,TLSE00FRA,TLSE00FRA,TLSE00FRA,TLSG00FRA,TLSG00FRA,TLSG00FRA,TLSG00FRA,TONG00TON,TONG00TON,TONG00TON,TONG00TON,TOW200AUS,TOW200AUS,TOW200AUS,TOW200AUS,TUVA00TUV,TUVA00TUV,TUVA00TUV,TUVA00TUV,UNBN00CAN,UNBN00CAN,UNBN00CAN,UNBN00CAN,VILL00ESP,VILL00ESP,VILL00ESP,VILL00ESP,WARK00NZL,WARK00NZL,WARK00NZL,WARK00NZL,WTZR00DEU,WTZR00DEU,WTZR00DEU,WTZR00DEU,XMIS00AUS,XMIS00AUS,XMIS00AUS,XMIS00AUS,YEL200CAN,YEL200CAN,YEL200CAN,YEL200CAN
G,5X,,,,,,,,,49.4,10489.0,46.0,0.0,48.7,11504.0,150.0,0.0,47.9,9934.0,44.0,0.0,,,,,47.3,12401.0,34.0,0.0,,,,,49.5,10556.0,127.0,0.0,,,,,48.9,10243.0,35.0,0.0,,,,,45.5,12709.0,73.0,0.0,46.4,11927.0,120.0,0.0,50.8,9982.0,52.0,0.0,49.4,9837.0,36.0,0.0,39.2,10044.0,104.0,0.0,50.2,9939.0,84.0,0.0,47.3,10639.0,45.0,0.0,,,,,37.2,8196.0,135.0,0.0,,,,,,,,,,,,,48.9,9670.0,57.0,0.0,49.1,10569.0,75.0,0.0,49.2,11120.0,89.0,0.0,,,,,,,,,,,,,,,,,48.6,11202.0,172.0,0.0,47.5,11724.0,90.0,0.0,,,,,,,,,,,,,,,,,47.6,11590.0,162.0,0.0,48.3,11768.0,112.0,0.0,49.2,10856.0,115.0,0.0,,,,,,,,,48.6,10761.0,75.0,0.0,,,,,48.8,11267.0,162.0,0.0,,,,,50.5,9233.0,68.0,0.0,48.7,11873.0,75.0,0.0,48.9,10907.0,117.0,0.0,47.8,10720.0,120.0,0.0,,,,,43.1,10205.0,68.0,0.0,,,,,49.0,11712.0,71.0,0.0,48.8,11722.0,149.0,0.0,47.8,11152.0,71.0,0.0,,,,,,,,,51.2,10132.0,57.0,0.0,,,,,47.6,10016.0,186.0,0.0,,,,,48.7,11719.0,40.0,0.0,,,,,,,,,48.1,10600.0,59.0,0.0,,,,,48.0,10926.0,60.0,0.0,,,,
R,1P,,,,,,,,,43.6,22447.0,71.0,1.58,41.6,22213.0,275.0,1.7,43.6,24960.0,133.0,1.22,,,,,42.6,27502.0,70.0,1.25,,,,,43.4,21826.0,143.0,1.07,,,,,43.6,21567.0,48.0,1.38,,,,,41.9,21617.0,73.0,1.39,42.4,23150.0,81.0,1.17,43.4,23729.0,77.0,1.28,43.4,24065.0,89.0,1.43,40.6,20798.0,162.0,1.65,43.6,21254.0,144.0,1.13,43.0,25527.0,116.0,1.21,,,,,34.4,12749.0,289.0,1.68,,,,,,,,,,,,,43.7,21400.0,119.0,1.33,43.5,22995.0,54.0,1.57,41.8,23646.0,300.0,2.02,,,,,,,,,,,,,,,,,43.2,22633.0,191.0,1.79,41.3,23444.0,251.0,1.54,,,,,,,,,,,,,,,,,42.7,22004.0,249.0,1.43,43.4,24124.0,58.0,1.16,44.6,25269.0,163.0,1.04,,,,,,,,,42.1,23406.0,126.0,1.4,,,,,42.5,22902.0,160.0,1.58,,,,,43.8,21481.0,126.0,1.35,42.0,23727.0,144.0,1.62,42.3,21597.0,232.0,1.84,43.4,21706.0,209.0,1.78,,,,,39.1,19651.0,142.0,1.42,,,,,43.5,26854.0,84.0,1.2,43.4,23094.0,161.0,1.36,41.0,21144.0,188.0,1.81,,,,,,,,,43.4,25565.0,82.0,1.21,,,,,40.9,21065.0,379.0,1.76,,,,,42.6,24186.0,135.0,1.66,,,,,,,,,43.9,22138.0,67.0,1.36,,,,,42.9,21729.0,94.0,1.52,,,,
S,5I,,,,,,,,,46.1,8640.0,0.0,0.58,48.5,2880.0,0.0,1.55,,,,,,,,,,,,,,,,,40.3,8602.0,26.0,1.0,,,,,,,,,,,,,46.6,5758.0,2.0,0.43,44.8,8640.0,0.0,0.55,43.1,2880.0,0.0,3.81,,,,,32.0,4500.0,379.0,3.75,49.8,8640.0,0.0,0.52,,,,,,,,,32.3,6407.0,231.0,0.68,,,,,,,,,,,,,43.7,5760.0,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9,8640.0,0.0,0.56,,,,,,,,,,,,,,,,,46.5,8558.0,21.0,0.54,,,,,38.1,5735.0,14.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9,7334.0,442.0,0.9,,,,,,,,,41.8,8640.0,0.0,1.37,,,,,42.7,4858.0,218.0,1.9,45.4,8627.0,4.0,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,8478.0,15.0,0.35
G,1W,,,,,,,,,,,,,,,,,,,,,30.0,31632.0,66.0,0.26,,,,,31.5,28713.0,84.0,0.37,,,,,,,,,,,,,31.1,29959.0,46.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8,31700.0,135.0,0.42,,,,,27.8,32854.0,107.0,0.35,,,,,,,,,,,,,28.9,31440.0,108.0,0.45,28.0,33801.0,92.0,0.32,,,,,32.3,31191.0,121.0,0.39,,,,,,,,,,,,,31.8,31169.0,43.0,0.31,31.1,27083.0,60.0,0.33,,,,,,,,,,,,,31.4,27746.0,83.0,0.41,,,,,,,,,,,,,,,,,32.3,29054.0,64.0,0.37,,,,,,,,,,,,,,,,,,,,,32.0,28898.0,62.0,0.25,,,,,,,,,30.8,31031.0,49.0,0.26,,,,,32.3,31522.0,49.0,0.32,,,,,,,,,32.7,26627.0,81.0,0.36,,,,,,,,,,,,,32.6,35431.0,106.0,0.24
G,2L,,,,,,,,,,,,,,,,,,,,,41.5,18967.0,59.0,0.28,,,,,41.9,16499.0,68.0,0.38,,,,,,,,,,,,,41.2,13620.0,98.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6,19102.0,120.0,0.41,,,,,39.6,19629.0,142.0,0.39,,,,,,,,,,,,,40.9,18448.0,114.0,0.45,40.1,20300.0,98.0,0.34,,,,,41.7,17811.0,83.0,0.33,,,,,,,,,,,,,41.0,18127.0,71.0,0.32,41.2,16581.0,42.0,0.35,,,,,,,,,,,,,41.5,16935.0,70.0,0.41,,,,,,,,,,,,,,,,,42.2,16621.0,67.0,0.35,,,,,,,,,,,,,,,,,,,,,41.9,17425.0,66.0,0.26,,,,,,,,,41.4,17778.0,61.0,0.29,,,,,41.1,16009.0,29.0,0.32,,,,,,,,,42.5,15529.0,71.0,0.38,,,,,,,,,,,,,41.4,21031.0,84.0,0.27
J,2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9,2880.0,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4,849.0,3.0,0.55,,,,,,,,,,,,,,,,,,,,,41.6,2880.0,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,2496.0,2.0,0.26,,,,,,,,,,,,,40.5,2880.0,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8,2880.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,3Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3,79.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4,912.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8,1118.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3,1936.0,6.0,0.0,,,,,,,,,43.0,2055.0,18.0,0.0,,,,,43.9,1159.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,44.9,2351.0,9.0,0.0
J,1X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,2880.0,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,1Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6,2880.0,0.0,0.38,,,,,,,,,,,,,,,,,,,,,37.7,557.0,12.0,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,2X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3,2880.0,0.0,0.26,,,,,,,,,,,,,41.0,2872.0,8.0,0.27,,,,,33.6,558.0,13.0,0.83,,,,,,,,,,,,,,,,,,,,,46.3,2070.0,6.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,5X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8,2880.0,0.0,0.0,,,,,,,,,,,,,36.9,2872.0,8.0,0.0,,,,,38.5,558.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,50.1,2070.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,6X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,2I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4,2462.0,201.0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,2879.0,1.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,7I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3,2284.0,174.0,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.1,2879.0,1.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,0?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4,2016.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1,2863.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,2C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7,16686.0,17.0,0.12,,,,,,,,,,,,,,,,,,,,
