id,#StationName,X,Y,Z,Latitude,Longitude,Height,ReceiverName
282,ROAG00ESP,5105577.352,-555208.925,3769714.099,36.46335,-6.206274999999999,83.2,SEPT POLARX5TR
283,SALU00BRA,4566947.87,-4443098.5,-286674.66,-2.593458333333334,-44.21247777777777,18.9,TRIMBLE NETR9
284,SAMO00WSM,-6129702.2557,-890029.4165,-1516807.4422,-13.84921111111111,-171.73841944444445,76.9,SEPT POLARX5
285,SANT00CHL,1769693.588,-5044574.184,-3468320.907,-33.15028780555556,-70.66855347222221,723.0746,SEPT POLARX5
286,SASK00CAN,-1106129.71,-3758704.03,5016675.77,52.19625555555555,-106.39835277777782,580.0,JAVAD TRE_G3TH DELTA
287,SAVO00BRA,4870283.7503,-3864605.3094,-1418872.4823,-12.939246833333332,-38.43225372222221,76.3,TRIMBLE NETR9
288,SCH200CAN,1448636.93,-3385243.67,5191046.95,54.832100000000025,-66.83259999999999,498.2,JAVAD TRE_3N DELTA
289,SCOR00GRL,1982096.1,-798821.025,5989464.5,70.48533333333332,-21.95033611111111,128.5,SEPT POLARX5
290,SCRZ00BOL,2743005.924,-5420745.291,-1937117.112,-17.796791666666675,-63.159677777777766,442.2,LEICA GR10
291,SCTB00ATA,-1311028.8,308512.8,-6213390.9,-77.8489861111111,166.7580138888889,-18.9,TRIMBLE ALLOY
292,SCUB00CUB,1474538.1759,-5811243.3797,2168958.8133,20.012066666666662,-75.76231388888887,21.9,JAVAD TRE_G3TH DELTA
293,SEY200SYC,3602867.3394,5238179.3811,-516268.0725,-4.673651247222222,55.479453563888896,538.8156,SEPT POLARX5
294,SEYG00SYC,3597836.0,5240884.0,-516781.0,-4.678731829444446,55.53063053138892,-37.085,SEPT POLARX5
295,SFDM00USA,-2532676.4067,-4615598.8587,3588781.3303,34.45980555555556,-118.75450555555555,291.52,SEPT POLARX5
296,SFER00ESP,5105519.055,-555146.005,3769803.246,36.46434444444446,-6.205647222222223,84.1,LEICA GR30
297,SGOC00LKA,1113280.0609,6233644.2886,760276.9549,6.892075000000001,79.87417777777779,-78.5,JAVAD TRE_3
298,SGPO00USA,-667801.1647,-5082858.388,3782394.883,36.60418333333333,-97.48482222222223,290.2,JAVAD TRE_3S
299,SHLG00IND,-192075.209,5749765.124,2746987.544,25.673950000000005,91.91329722222224,1007.2,TRIMBLE ALLOY
300,SIN100SGP,-1507972.56,6195614.06,148488.0,1.3429811111111107,103.67943833333337,92.54,TRIMBLE NETR9
301,SOD300FIN,2200149.224,1091650.85,5866868.645,67.4207861111111,26.38928611111111,300.8,JAVAD TRE_3 DELTA
302,SOFI00BGR,4319372.39,1868687.57,4292063.8,42.55609166666665,23.39472777777777,1119.6,LEICA GR50
303,SOLO00SLB,-5911340.124,2156887.299,-1038664.005,-9.43492222222222,159.95434444444442,122.9,SEPT POLARX5
304,SPT000SWE,3328984.813,761910.066,5369033.475,57.71495555555554,12.891344444444442,219.9,SEPT POLARX5TR
