,,ABMF00GLP,ABMF00GLP,ABMF00GLP,ABMF00GLP,AREG00PER,AREG00PER,AREG00PER,AREG00PER,ASCG00SHN,ASCG00SHN,ASCG00SHN,ASCG00SHN,BRST00FRA,BRST00FRA,BRST00FRA,BRST00FRA,BRUX00BEL,BRUX00BEL,BRUX00BEL,BRUX00BEL,CAS100ATA,CAS100ATA,CAS100ATA,CAS100ATA,CEBR00ESP,CEBR00ESP,CEBR00ESP,CEBR00ESP,CHPG00BRA,CHPG00BRA,CHPG00BRA,CHPG00BRA,CIBG00IDN,CIBG00IDN,CIBG00IDN,CIBG00IDN,CKIS00COK,CKIS00COK,CKIS00COK,CKIS00COK,COCO00AUS,COCO00AUS,COCO00AUS,COCO00AUS,CUUT00THA,CUUT00THA,CUUT00THA,CUUT00THA,DJIG00DJI,DJIG00DJI,DJIG00DJI,DJIG00DJI,DYNG00GRC,DYNG00GRC,DYNG00GRC,DYNG00GRC,EBRE00ESP,EBRE00ESP,EBRE00ESP,EBRE00ESP,FTNA00WLF,FTNA00WLF,FTNA00WLF,FTNA00WLF,GANP00SVK,GANP00SVK,GANP00SVK,GANP00SVK,GRAC00FRA,GRAC00FRA,GRAC00FRA,GRAC00FRA,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HOFN00ISL,HOFN00ISL,HOFN00ISL,HOFN00ISL,JFNG00CHN,JFNG00CHN,JFNG00CHN,JFNG00CHN,KARR00AUS,KARR00AUS,KARR00AUS,KARR00AUS,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRU00SWE,KIRU00SWE,KIRU00SWE,KIRU00SWE,KOUG00GUF,KOUG00GUF,KOUG00GUF,KOUG00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,KRGG00ATF,KRGG00ATF,KRGG00ATF,KRGG00ATF,LAUT00FJI,LAUT00FJI,LAUT00FJI,LAUT00FJI,LMMF00MTQ,LMMF00MTQ,LMMF00MTQ,LMMF00MTQ,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAL200KEN,MAL200KEN,MAL200KEN,MAL200KEN,MARS00FRA,MARS00FRA,MARS00FRA,MARS00FRA,MAS100ESP,MAS100ESP,MAS100ESP,MAS100ESP,MAYG00MYT,MAYG00MYT,MAYG00MYT,MAYG00MYT,MCHL00AUS,MCHL00AUS,MCHL00AUS,MCHL00AUS,METG00FIN,METG00FIN,METG00FIN,METG00FIN,MGUE00ARG,MGUE00ARG,MGUE00ARG,MGUE00ARG,MOBS00AUS,MOBS00AUS,MOBS00AUS,MOBS00AUS,MRO100AUS,MRO100AUS,MRO100AUS,MRO100AUS,NICO00CYP,NICO00CYP,NICO00CYP,NICO00CYP,NIUM00NIU,NIUM00NIU,NIUM00NIU,NIUM00NIU,NKLG00GAB,NKLG00GAB,NKLG00GAB,NKLG00GAB,NNOR00AUS,NNOR00AUS,NNOR00AUS,NNOR00AUS,OHI300ATA,OHI300ATA,OHI300ATA,OHI300ATA,PERT00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PNGM00PNG,PNGM00PNG,PNGM00PNG,PNGM00PNG,POHN00FSM,POHN00FSM,POHN00FSM,POHN00FSM,PTVL00VUT,PTVL00VUT,PTVL00VUT,PTVL00VUT,REDU00BEL,REDU00BEL,REDU00BEL,REDU00BEL,REYK00ISL,REYK00ISL,REYK00ISL,REYK00ISL,RGDG00ARG,RGDG00ARG,RGDG00ARG,RGDG00ARG,SAMO00WSM,SAMO00WSM,SAMO00WSM,SAMO00WSM,SEYG00SYC,SEYG00SYC,SEYG00SYC,SEYG00SYC,SOLO00SLB,SOLO00SLB,SOLO00SLB,SOLO00SLB,STJ300CAN,STJ300CAN,STJ300CAN,STJ300CAN,THTG00PYF,THTG00PYF,THTG00PYF,THTG00PYF,TLSE00FRA,TLSE00FRA,TLSE00FRA,TLSE00FRA,TLSG00FRA,TLSG00FRA,TLSG00FRA,TLSG00FRA,TONG00TON,TONG00TON,TONG00TON,TONG00TON,TOW200AUS,TOW200AUS,TOW200AUS,TOW200AUS,TUVA00TUV,TUVA00TUV,TUVA00TUV,TUVA00TUV,VILL00ESP,VILL00ESP,VILL00ESP,VILL00ESP,WARK00NZL,WARK00NZL,WARK00NZL,WARK00NZL,WTZR00DEU,WTZR00DEU,WTZR00DEU,WTZR00DEU,XMIS00AUS,XMIS00AUS,XMIS00AUS,XMIS00AUS,YAR200AUS,YAR200AUS,YAR200AUS,YAR200AUS,YEL200CAN,YEL200CAN,YEL200CAN,YEL200CAN
G,1W,,,,,,,,,,,,,,,,,29.6,30686.0,77.0,0.29,,,,,31.4,27114.0,79.0,0.42,,,,,,,,,,,,,30.6,30900.0,57.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,31291.0,136.0,0.44,,,,,27.9,31196.0,110.0,0.36,,,,,,,,,,,,,28.9,31422.0,118.0,0.45,28.0,31730.0,87.0,0.31,,,,,32.1,29298.0,85.0,0.42,,,,,,,,,,,,,32.0,29212.0,38.0,0.31,31.0,27201.0,63.0,0.32,,,,,,,,,,,,,,,,,31.8,26387.0,81.0,0.38,,,,,,,,,,,,,,,,,,,,,31.8,27478.0,68.0,0.36,,,,,,,,,,,,,,,,,,,,,33.1,27373.0,69.0,0.24,,,,,,,,,30.2,29341.0,64.0,0.28,,,,,32.2,30549.0,50.0,0.33,,,,,32.6,25126.0,83.0,0.4,,,,,,,,,,,,,26.4,28386.0,30.0,0.22,32.7,33935.0,47.0,0.23
G,2L,,,,,,,,,,,,,,,,,41.3,18215.0,73.0,0.28,,,,,42.0,15595.0,65.0,0.37,,,,,,,,,,,,,41.3,12050.0,94.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8,18701.0,139.0,0.41,,,,,39.6,18819.0,133.0,0.4,,,,,,,,,,,,,41.0,18458.0,116.0,0.45,40.0,19442.0,94.0,0.32,,,,,41.7,16821.0,83.0,0.37,,,,,,,,,,,,,41.0,17146.0,63.0,0.33,41.2,16608.0,44.0,0.36,,,,,,,,,,,,,,,,,41.7,16091.0,70.0,0.41,,,,,,,,,,,,,,,,,,,,,42.1,15819.0,71.0,0.37,,,,,,,,,,,,,,,,,,,,,41.8,16601.0,61.0,0.27,,,,,,,,,41.3,16879.0,82.0,0.31,,,,,41.2,15851.0,26.0,0.35,,,,,42.6,14680.0,78.0,0.38,,,,,,,,,,,,,39.6,17012.0,36.0,0.28,41.5,20371.0,47.0,0.27
C,1I,,,,,,,,,,,,,,,,,,,,,39.3,24113.0,181.0,0.0,,,,,,,,,,,,,39.7,12043.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,31993.0,0.0,0.0,40.6,21090.0,63.0,0.0,,,,,,,,,,,,,,,,,40.5,20405.0,160.0,0.0,,,,,40.8,22721.0,67.0,0.0,,,,,,,,,,,,,,,,,40.9,26162.0,420.0,0.0,,,,,,,,,42.3,24404.0,14.0,0.0,41.3,31057.0,33.0,0.0,,,,,39.1,16282.0,127.0,0.0,,,,,,,,,,,,,42.2,28481.0,15.0,0.0,41.5,27956.0,442.0,0.0,41.7,23394.0,48.0,0.0,41.1,21962.0,45.0,0.0,,,,,,,,,,,,,39.9,16471.0,64.0,0.0,,,,,39.0,23457.0,42.0,0.0,,,,,,,,,,,,,,,,,39.4,15606.0,19.0,0.0,44.7,21928.0,16.0,0.0,40.2,19315.0,574.0,0.0,,,,,,,,,,,,,42.5,32093.0,1.0,0.0,41.0,28468.0,15.0,0.0,,,,
J,1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7,2880.0,0.0,0.17,42.9,2880.0,0.0,0.29,,,,,,,,,,,,,40.2,2880.0,0.0,0.37,37.4,556.0,3.0,0.77,,,,,47.4,2880.0,0.0,0.21,47.5,2880.0,0.0,0.24,,,,,46.1,2168.0,1.0,0.25,,,,,,,,,38.0,808.0,3.0,0.38,,,,,,,,,,,,,,,,,,,,,43.4,2880.0,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4,2485.0,0.0,0.25,,,,,,,,,,,,,,,,,43.0,2880.0,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.9,2880.0,0.0,0.18,,,,,,,,,,,,,,,,,,,,,40.6,2880.0,0.0,0.19,,,,
J,2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9,2880.0,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,778.0,6.0,0.51,,,,,,,,,,,,,,,,,,,,,41.6,2880.0,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,2488.0,0.0,0.28,,,,,,,,,,,,,,,,,40.7,2880.0,0.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,2880.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,38.9,2880.0,0.0,0.26,,,,
J,5Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2,2880.0,0.0,0.0,50.7,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,40.5,831.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,47.7,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,1280.0,7.0,0.0,,,,,,,,,,,,,,,,,45.6,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.2,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,34.3,2219.0,42.0,0.0,,,,
R,3Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.3,370.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7,1439.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,1080.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,1794.0,9.0,0.0,,,,,,,,,42.9,1976.0,7.0,0.0,,,,,44.2,960.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,41.8,1124.0,3.0,0.0,44.1,2275.0,4.0,0.0
J,1X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,2880.0,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,1Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6,2880.0,0.0,0.37,,,,,,,,,,,,,,,,,37.1,542.0,12.0,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,2X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3,2880.0,0.0,0.26,,,,,,,,,,,,,41.1,2877.0,3.0,0.27,32.2,533.0,13.0,1.36,,,,,,,,,,,,,,,,,46.1,2147.0,11.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,5X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8,2880.0,0.0,0.0,,,,,,,,,,,,,37.0,2877.0,3.0,0.0,37.1,542.0,12.0,0.0,,,,,,,,,,,,,,,,,50.5,2147.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,6X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,2I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.3,2871.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3,2880.0,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,7I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7,2870.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.3,2880.0,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9,2880.0,0.0,0.08,44.9,2880.0,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,2879.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,2879.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
