,,ABMF00GLP,ABMF00GLP,ABMF00GLP,ABMF00GLP,ALIC00AUS,ALIC00AUS,ALIC00AUS,ALIC00AUS,AREG00PER,AREG00PER,AREG00PER,AREG00PER,ASCG00SHN,ASCG00SHN,ASCG00SHN,ASCG00SHN,BRST00FRA,BRST00FRA,BRST00FRA,BRST00FRA,BRUX00BEL,BRUX00BEL,BRUX00BEL,BRUX00BEL,CAS100ATA,CAS100ATA,CAS100ATA,CAS100ATA,CEBR00ESP,CEBR00ESP,CEBR00ESP,CEBR00ESP,CIBG00IDN,CIBG00IDN,CIBG00IDN,CIBG00IDN,CKIS00COK,CKIS00COK,CKIS00COK,CKIS00COK,COCO00AUS,COCO00AUS,COCO00AUS,COCO00AUS,CUUT00THA,CUUT00THA,CUUT00THA,CUUT00THA,DJIG00DJI,DJIG00DJI,DJIG00DJI,DJIG00DJI,DYNG00GRC,DYNG00GRC,DYNG00GRC,DYNG00GRC,EBRE00ESP,EBRE00ESP,EBRE00ESP,EBRE00ESP,FTNA00WLF,FTNA00WLF,FTNA00WLF,FTNA00WLF,GAMB00PYF,GAMB00PYF,GAMB00PYF,GAMB00PYF,GANP00SVK,GANP00SVK,GANP00SVK,GANP00SVK,GRAC00FRA,GRAC00FRA,GRAC00FRA,GRAC00FRA,HARB00ZAF,HARB00ZAF,HARB00ZAF,HARB00ZAF,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HOFN00ISL,HOFN00ISL,HOFN00ISL,HOFN00ISL,JFNG00CHN,JFNG00CHN,JFNG00CHN,JFNG00CHN,KARR00AUS,KARR00AUS,KARR00AUS,KARR00AUS,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRU00SWE,KIRU00SWE,KIRU00SWE,KIRU00SWE,KOUG00GUF,KOUG00GUF,KOUG00GUF,KOUG00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,KRGG00ATF,KRGG00ATF,KRGG00ATF,KRGG00ATF,LAUT00FJI,LAUT00FJI,LAUT00FJI,LAUT00FJI,LMMF00MTQ,LMMF00MTQ,LMMF00MTQ,LMMF00MTQ,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAL200KEN,MAL200KEN,MAL200KEN,MAL200KEN,MARS00FRA,MARS00FRA,MARS00FRA,MARS00FRA,MAS100ESP,MAS100ESP,MAS100ESP,MAS100ESP,MATG00ITA,MATG00ITA,MATG00ITA,MATG00ITA,MAYG00MYT,MAYG00MYT,MAYG00MYT,MAYG00MYT,MCHL00AUS,MCHL00AUS,MCHL00AUS,MCHL00AUS,METG00FIN,METG00FIN,METG00FIN,METG00FIN,MGUE00ARG,MGUE00ARG,MGUE00ARG,MGUE00ARG,MOBS00AUS,MOBS00AUS,MOBS00AUS,MOBS00AUS,MRO100AUS,MRO100AUS,MRO100AUS,MRO100AUS,NICO00CYP,NICO00CYP,NICO00CYP,NICO00CYP,NIUM00NIU,NIUM00NIU,NIUM00NIU,NIUM00NIU,NKLG00GAB,NKLG00GAB,NKLG00GAB,NKLG00GAB,NNOR00AUS,NNOR00AUS,NNOR00AUS,NNOR00AUS,OHI300ATA,OHI300ATA,OHI300ATA,OHI300ATA,PADO00ITA,PADO00ITA,PADO00ITA,PADO00ITA,PERT00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PNGM00PNG,PNGM00PNG,PNGM00PNG,PNGM00PNG,POHN00FSM,POHN00FSM,POHN00FSM,POHN00FSM,PTVL00VUT,PTVL00VUT,PTVL00VUT,PTVL00VUT,REDU00BEL,REDU00BEL,REDU00BEL,REDU00BEL,REUN00REU,REUN00REU,REUN00REU,REUN00REU,REYK00ISL,REYK00ISL,REYK00ISL,REYK00ISL,RGDG00ARG,RGDG00ARG,RGDG00ARG,RGDG00ARG,SAMO00WSM,SAMO00WSM,SAMO00WSM,SAMO00WSM,SEYG00SYC,SEYG00SYC,SEYG00SYC,SEYG00SYC,SOLO00SLB,SOLO00SLB,SOLO00SLB,SOLO00SLB,STJ300CAN,STJ300CAN,STJ300CAN,STJ300CAN,THTG00PYF,THTG00PYF,THTG00PYF,THTG00PYF,TLSG00FRA,TLSG00FRA,TLSG00FRA,TLSG00FRA,TONG00TON,TONG00TON,TONG00TON,TONG00TON,TOW200AUS,TOW200AUS,TOW200AUS,TOW200AUS,TUVA00TUV,TUVA00TUV,TUVA00TUV,TUVA00TUV,UNBN00CAN,UNBN00CAN,UNBN00CAN,UNBN00CAN,USN800USA,USN800USA,USN800USA,USN800USA,USN900USA,USN900USA,USN900USA,USN900USA,VILL00ESP,VILL00ESP,VILL00ESP,VILL00ESP,WARK00NZL,WARK00NZL,WARK00NZL,WARK00NZL,WTZR00DEU,WTZR00DEU,WTZR00DEU,WTZR00DEU,XMIS00AUS,XMIS00AUS,XMIS00AUS,XMIS00AUS,YEL200CAN,YEL200CAN,YEL200CAN,YEL200CAN
G,5X,,,,,,,,,49.8,10579.0,34.0,0.0,48.6,11560.0,131.0,0.0,48.0,9947.0,51.0,0.0,,,,,47.4,13116.0,38.0,0.0,,,,,,,,,49.0,10241.0,44.0,0.0,,,,,45.6,12582.0,101.0,0.0,46.1,11880.0,105.0,0.0,50.7,9998.0,39.0,0.0,49.4,9814.0,37.0,0.0,39.4,10038.0,89.0,0.0,50.3,9964.0,96.0,0.0,47.5,11077.0,55.0,0.0,,,,,49.1,10604.0,108.0,0.0,,,,,,,,,,,,,49.0,9689.0,59.0,0.0,49.3,10598.0,80.0,0.0,49.1,11123.0,99.0,0.0,,,,,,,,,,,,,,,,,48.2,11665.0,204.0,0.0,47.5,11759.0,69.0,0.0,,,,,,,,,,,,,,,,,49.4,8202.0,329.0,0.0,47.5,11655.0,136.0,0.0,48.0,12078.0,109.0,0.0,49.2,10935.0,133.0,0.0,,,,,,,,,48.6,9326.0,77.0,0.0,,,,,48.7,11278.0,152.0,0.0,48.4,11609.0,112.0,0.0,,,,,,,,,,,,,50.7,9276.0,66.0,0.0,48.6,11900.0,100.0,0.0,48.9,10868.0,118.0,0.0,47.9,10675.0,117.0,0.0,,,,,43.0,10197.0,71.0,0.0,,,,,49.1,11658.0,79.0,0.0,49.0,11737.0,123.0,0.0,47.2,11048.0,52.0,0.0,47.1,11052.0,74.0,0.0,,,,,,,,,,,,,47.7,10169.0,207.0,0.0,,,,,48.6,11715.0,41.0,0.0,,,,,,,,,,,,,,,,,48.2,10918.0,56.0,0.0,,,,,48.1,10727.0,52.0,0.0,,,,
R,1P,,,,,,,,,43.9,20866.0,68.0,1.16,42.4,19091.0,225.0,1.5,43.8,22445.0,97.0,1.11,,,,,43.2,24669.0,59.0,0.77,,,,,,,,,43.9,19991.0,40.0,1.43,,,,,41.8,20299.0,91.0,1.25,43.0,20662.0,79.0,1.2,43.8,21462.0,58.0,1.1,43.7,21720.0,72.0,1.07,40.4,18977.0,141.0,1.28,44.3,19143.0,111.0,1.04,43.7,23051.0,96.0,1.25,,,,,43.2,20715.0,116.0,1.32,,,,,,,,,,,,,44.2,19767.0,87.0,1.53,44.0,21223.0,102.0,1.24,41.8,20958.0,294.0,1.48,,,,,,,,,,,,,,,,,42.9,20904.0,214.0,1.58,41.4,21694.0,226.0,1.5,,,,,,,,,,,,,,,,,,,,,43.3,19523.0,116.0,1.18,43.7,21578.0,59.0,0.94,45.0,22885.0,140.0,1.05,,,,,,,,,42.4,16836.0,87.0,1.36,,,,,42.6,21205.0,118.0,1.13,41.2,21834.0,132.0,1.39,,,,,,,,,,,,,44.5,19539.0,127.0,1.03,42.8,21000.0,116.0,1.28,43.0,18866.0,209.0,1.55,43.8,19060.0,179.0,1.69,,,,,39.6,17264.0,108.0,1.07,,,,,44.1,24095.0,72.0,0.85,43.2,21375.0,132.0,1.52,41.9,18084.0,91.0,1.22,40.4,18129.0,122.0,1.59,,,,,,,,,,,,,41.1,19720.0,277.0,1.28,,,,,42.5,21658.0,139.0,1.48,,,,,,,,,,,,,,,,,44.0,20211.0,64.0,1.39,,,,,42.7,20576.0,86.0,1.22,,,,
S,5I,,,,,,,,,45.6,8640.0,0.0,0.59,48.8,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.9,5756.0,4.0,0.44,44.4,8640.0,0.0,0.61,44.1,2880.0,0.0,0.0,,,,,32.4,4453.0,453.0,3.33,49.7,8640.0,0.0,0.51,,,,,,,,,45.0,8603.0,2.0,0.49,,,,,,,,,,,,,43.9,5760.0,0.0,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4,8640.0,0.0,0.54,,,,,,,,,,,,,,,,,,,,,46.2,7790.0,68.0,0.66,,,,,38.2,5748.0,8.0,0.61,,,,,,,,,,,,,,,,,,,,,47.1,5753.0,7.0,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9,7221.0,439.0,0.88,,,,,50.2,2880.0,0.0,0.5,,,,,41.5,8640.0,0.0,1.31,,,,,45.2,8640.0,0.0,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1,8505.0,9.0,0.32
G,1W,,,,,,,,,,,,,,,,,,,,,29.9,31899.0,70.0,0.27,,,,,31.7,28556.0,84.0,0.39,,,,,,,,,30.7,30376.0,67.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,32295.0,132.0,0.4,,,,,27.7,33100.0,129.0,0.34,,,,,,,,,,,,,28.8,31480.0,114.0,0.46,28.0,33952.0,95.0,0.31,,,,,32.2,30981.0,94.0,0.4,,,,,,,,,,,,,,,,,31.7,31224.0,49.0,0.32,31.2,27073.0,44.0,0.33,,,,,,,,,,,,,,,,,31.8,27853.0,59.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,32.2,29344.0,68.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,33.9,29577.0,80.0,0.22,,,,,30.3,31137.0,61.0,0.26,,,,,32.4,31238.0,60.0,0.35,,,,,,,,,35.4,28653.0,49.0,0.25,,,,,32.9,26710.0,94.0,0.39,,,,,,,,,,,,,32.3,35492.0,80.0,0.22
G,2L,,,,,,,,,,,,,,,,,,,,,41.3,19281.0,71.0,0.28,,,,,42.0,16415.0,75.0,0.38,,,,,,,,,41.2,13729.0,112.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7,19827.0,113.0,0.38,,,,,39.5,19965.0,117.0,0.38,,,,,,,,,,,,,40.9,18496.0,93.0,0.46,40.0,20492.0,113.0,0.32,,,,,41.6,17569.0,91.0,0.32,,,,,,,,,,,,,,,,,40.9,18218.0,62.0,0.32,41.2,16548.0,44.0,0.34,,,,,,,,,,,,,,,,,41.6,17035.0,65.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,42.1,16927.0,80.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,42.0,17745.0,61.0,0.25,,,,,41.1,17960.0,76.0,0.3,,,,,41.3,17522.0,37.0,0.34,,,,,,,,,43.2,17424.0,45.0,0.24,,,,,42.4,15576.0,83.0,0.38,,,,,,,,,,,,,41.2,20930.0,68.0,0.27
J,1Z,,,,,,,,,,,,,,,,,,,,,,,,,43.0,1418.0,2.0,0.38,,,,,,,,,,,,,,,,,42.6,2879.0,1.0,0.38,,,,,,,,,,,,,,,,,,,,,36.8,543.0,17.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,2X,,,,,,,,,,,,,,,,,,,,,,,,,43.4,1419.0,2.0,0.31,,,,,,,,,,,,,,,,,42.6,2879.0,1.0,0.26,,,,,,,,,,,,,,,,,,,,,33.5,526.0,22.0,0.82,,,,,,,,,,,,,,,,,,,,,46.4,1993.0,5.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,5X,,,,,,,,,,,,,,,,,,,,,,,,,46.8,1419.0,2.0,0.0,,,,,,,,,,,,,,,,,46.0,2879.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,37.6,544.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,50.3,1993.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,6X,,,,,,,,,,,,,,,,,,,,,,,,,45.5,1419.0,2.0,0.0,,,,,,,,,,,,,,,,,39.2,2879.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9,2880.0,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.6,854.0,5.0,0.45,,,,,,,,,,,,,,,,,,,,,41.5,2880.0,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3,2504.0,1.0,0.27,,,,,,,,,,,,,,,,,40.8,2880.0,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,2880.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,3Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7,80.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7,1284.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4,1007.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,916.0,2.0,0.0,,,,,42.6,977.0,2.0,0.0,,,,,45.1,1138.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,955.0,3.0,0.0
J,1X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.1,2879.0,1.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,2I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4,2880.0,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6,2880.0,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,7I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9,2880.0,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.1,2880.0,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,0?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4,913.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1,2853.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8,2879.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,2C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,16689.0,17.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
