,,BRUX00BEL,BRUX00BEL,BRUX00BEL,BRUX00BEL,CAS100ATA,CAS100ATA,CAS100ATA,CAS100ATA,CEBR00ESP,CEBR00ESP,CEBR00ESP,CEBR00ESP,CKIS00COK,CKIS00COK,CKIS00COK,CKIS00COK,COCO00AUS,COCO00AUS,COCO00AUS,COCO00AUS,CUUT00THA,CUUT00THA,CUUT00THA,CUUT00THA,EBRE00ESP,EBRE00ESP,EBRE00ESP,EBRE00ESP,GANP00SVK,GANP00SVK,GANP00SVK,GANP00SVK,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HOFN00ISL,HOFN00ISL,HOFN00ISL,HOFN00ISL,KARR00AUS,KARR00AUS,KARR00AUS,KARR00AUS,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRU00SWE,KIRU00SWE,KIRU00SWE,KIRU00SWE,KOUR00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,LAUT00FJI,LAUT00FJI,LAUT00FJI,LAUT00FJI,MAL200KEN,MAL200KEN,MAL200KEN,MAL200KEN,MAS100ESP,MAS100ESP,MAS100ESP,MAS100ESP,MCHL00AUS,MCHL00AUS,MCHL00AUS,MCHL00AUS,MGUE00ARG,MGUE00ARG,MGUE00ARG,MGUE00ARG,MOBS00AUS,MOBS00AUS,MOBS00AUS,MOBS00AUS,MRO100AUS,MRO100AUS,MRO100AUS,MRO100AUS,NAUR00NRU,NAUR00NRU,NAUR00NRU,NAUR00NRU,NICO00CYP,NICO00CYP,NICO00CYP,NICO00CYP,NIUM00NIU,NIUM00NIU,NIUM00NIU,NIUM00NIU,NNOR00AUS,NNOR00AUS,NNOR00AUS,NNOR00AUS,OHI300ATA,OHI300ATA,OHI300ATA,OHI300ATA,PERT00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PNGM00PNG,PNGM00PNG,PNGM00PNG,PNGM00PNG,POHN00FSM,POHN00FSM,POHN00FSM,POHN00FSM,PTVL00VUT,PTVL00VUT,PTVL00VUT,PTVL00VUT,REDU00BEL,REDU00BEL,REDU00BEL,REDU00BEL,REYK00ISL,REYK00ISL,REYK00ISL,REYK00ISL,SAMO00WSM,SAMO00WSM,SAMO00WSM,SAMO00WSM,SOLO00SLB,SOLO00SLB,SOLO00SLB,SOLO00SLB,TONG00TON,TONG00TON,TONG00TON,TONG00TON,TOW200AUS,TOW200AUS,TOW200AUS,TOW200AUS,TUVA00TUV,TUVA00TUV,TUVA00TUV,TUVA00TUV,VILL00ESP,VILL00ESP,VILL00ESP,VILL00ESP,WARK00NZL,WARK00NZL,WARK00NZL,WARK00NZL,WTZR00DEU,WTZR00DEU,WTZR00DEU,WTZR00DEU,XMIS00AUS,XMIS00AUS,XMIS00AUS,XMIS00AUS,YAR200AUS,YAR200AUS,YAR200AUS,YAR200AUS
G,2X,,,,,43.4,20321.0,53.0,0.36,,,,,43.5,17171.0,47.0,0.45,,,,,41.9,19802.0,135.0,0.38,43.6,16369.0,73.0,0.46,43.4,17689.0,75.0,0.39,,,,,,,,,,,,,43.5,18335.0,136.0,0.42,43.6,17391.0,173.0,0.53,,,,,,,,,42.8,17376.0,228.0,0.57,,,,,,,,,43.0,19091.0,144.0,0.43,,,,,,,,,42.9,18439.0,98.0,0.49,,,,,,,,,43.2,18382.0,182.0,0.46,,,,,,,,,44.3,15925.0,112.0,0.48,42.6,19264.0,141.0,0.49,43.4,16909.0,192.0,0.65,43.1,16433.0,161.0,0.67,,,,,,,,,42.8,19065.0,162.0,0.54,42.7,17295.0,113.0,0.57,42.5,16226.0,360.0,0.66,,,,,42.5,18340.0,92.0,0.49,,,,,,,,,,,,,43.4,18517.0,103.0,0.48,,,,
G,5X,,,,,47.2,12383.0,33.0,0.0,,,,,49.2,10237.0,34.0,0.0,,,,,45.9,12235.0,98.0,0.0,49.5,9827.0,43.0,0.0,48.8,10647.0,35.0,0.0,,,,,,,,,,,,,49.7,10577.0,87.0,0.0,49.0,11195.0,86.0,0.0,,,,,,,,,48.4,11247.0,184.0,0.0,,,,,,,,,48.3,11782.0,103.0,0.0,,,,,,,,,49.1,10694.0,65.0,0.0,,,,,,,,,48.8,11324.0,143.0,0.0,,,,,,,,,50.9,9255.0,60.0,0.0,48.8,11920.0,73.0,0.0,48.9,10932.0,133.0,0.0,47.9,10694.0,122.0,0.0,,,,,,,,,48.8,11806.0,128.0,0.0,47.8,11190.0,90.0,0.0,47.8,10067.0,228.0,0.0,,,,,48.6,11750.0,54.0,0.0,,,,,48.1,10599.0,57.0,0.0,,,,,48.8,10781.0,46.0,0.0,,,,
R,1P,,,,,42.4,26402.0,68.0,1.11,,,,,43.6,20661.0,28.0,1.77,,,,,41.5,21672.0,142.0,1.47,43.5,23308.0,92.0,1.33,44.2,24743.0,98.0,1.38,,,,,,,,,,,,,43.7,22065.0,67.0,1.54,42.0,21164.0,270.0,1.64,,,,,,,,,42.8,20995.0,226.0,1.56,,,,,,,,,43.2,23022.0,77.0,1.42,,,,,,,,,42.2,22417.0,119.0,1.36,,,,,,,,,42.3,21863.0,140.0,1.65,,,,,,,,,44.1,20297.0,123.0,1.35,42.1,22969.0,130.0,1.82,42.4,19999.0,222.0,2.09,43.4,20026.0,197.0,1.94,,,,,,,,,43.0,21819.0,139.0,1.47,41.1,19829.0,147.0,1.84,41.0,20003.0,319.0,1.88,,,,,42.5,22205.0,135.0,1.73,,,,,43.6,21137.0,79.0,1.31,,,,,42.6,21114.0,83.0,1.49,,,,
S,1C,,,,,,,,,44.6,11520.0,0.0,0.0,,,,,,,,,43.8,17034.0,6.0,0.43,,,,,38.4,2880.0,0.0,0.0,44.3,5760.0,0.0,0.0,44.6,5760.0,0.0,0.0,44.9,6206.0,317.0,0.0,,,,,,,,,36.6,10412.0,5.0,0.0,,,,,,,,,43.0,22943.0,6.0,0.0,46.3,11670.0,2.0,0.0,,,,,41.8,17199.0,2.0,0.0,,,,,,,,,,,,,46.9,6225.0,304.0,0.0,,,,,40.2,11520.0,0.0,0.0,41.5,9074.0,566.0,0.0,,,,,,,,,,,,,,,,,41.5,14397.0,3.0,0.0,43.2,6273.0,344.0,0.0,,,,,,,,,,,,,,,,,,,,,44.5,12146.0,2.0,0.0,,,,,47.1,6283.0,348.0,0.0,,,,,,,,
C,6I,,,,,,,,,,,,,41.4,10962.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4,32177.0,25.0,0.0,42.8,20293.0,97.0,0.0,,,,,,,,,42.2,19593.0,173.0,0.0,,,,,,,,,43.8,25787.0,547.0,0.0,,,,,,,,,43.7,31399.0,59.0,0.0,,,,,,,,,40.9,14828.0,166.0,0.0,,,,,,,,,44.8,28678.0,27.0,0.0,43.9,27410.0,617.0,0.0,44.2,22889.0,47.0,0.0,42.8,21186.0,57.0,0.0,,,,,,,,,41.7,14870.0,35.0,0.0,,,,,42.0,14668.0,68.0,0.0,,,,,41.9,18405.0,534.0,0.0,,,,,43.1,19400.0,45.0,0.0,,,,,44.7,32467.0,6.0,0.0,,,,
J,1C,,,,,,,,,,,,,,,,,40.8,2880.0,0.0,0.16,43.0,2880.0,0.0,0.29,,,,,37.5,541.0,5.0,0.66,47.4,2880.0,0.0,0.19,47.4,2880.0,0.0,0.23,,,,,,,,,,,,,38.7,830.0,1.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,44.4,2463.0,0.0,0.24,,,,,44.5,86400.0,0.0,0.22,,,,,,,,,43.0,2880.0,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.9,2880.0,0.0,0.19,,,,,,,,,,,,,,,,,,,,,40.1,2880.0,0.0,0.2
J,2L,,,,,,,,,,,,,,,,,39.9,2880.0,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,823.0,5.0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,41.5,2459.0,0.0,0.27,,,,,41.5,86400.0,0.0,0.22,,,,,,,,,40.6,2880.0,0.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,2880.0,0.0,0.21,,,,,,,,,,,,,,,,,,,,,38.9,2880.0,0.0,0.27
J,5Q,,,,,,,,,,,,,,,,,44.4,2880.0,0.0,0.0,,,,,,,,,,,,,49.1,2880.0,0.0,0.0,50.6,2880.0,0.0,0.0,,,,,,,,,,,,,41.4,848.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,31.5,1270.0,6.0,0.0,,,,,46.6,86400.0,0.0,0.0,,,,,,,,,45.7,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.3,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,34.5,2028.0,45.0,0.0
J,1X,,,,,,,,,,,,,,,,,,,,,45.0,2880.0,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,1Z,,,,,,,,,,,,,,,,,,,,,42.6,2880.0,0.0,0.38,,,,,37.2,522.0,11.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,2X,,,,,,,,,,,,,,,,,,,,,42.4,2880.0,0.0,0.26,,,,,33.4,509.0,12.0,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,5X,,,,,,,,,,,,,,,,,,,,,46.1,2880.0,0.0,0.0,,,,,38.7,522.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,6X,,,,,,,,,,,,,,,,,,,,,39.1,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,2I,,,,,,,,,,,,,,,,,,,,,40.2,2880.0,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2,2880.0,0.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,5I,,,,,,,,,,,,,,,,,,,,,46.8,5758.0,2.0,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,7I,,,,,,,,,,,,,,,,,,,,,45.4,2880.0,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.2,2880.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7,17742.0,81.0,0.17,44.3,16903.0,27.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,18334.0,47.0,0.16,,,,,,,,,,,,,,,,,,,,,44.3,19267.0,66.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5,17314.0,29.0,0.16,,,,,,,,
J,2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6,2880.0,0.0,0.08,44.8,2880.0,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,3Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,853.0,6.0,0.0,,,,,40.8,25937.0,33.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6,564.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,42.8,806.0,1.0,0.0
