,,BRUX00BEL,BRUX00BEL,BRUX00BEL,BRUX00BEL,CAS100ATA,CAS100ATA,CAS100ATA,CAS100ATA,CEBR00ESP,CEBR00ESP,CEBR00ESP,CEBR00ESP,CKIS00COK,CKIS00COK,CKIS00COK,CKIS00COK,COCO00AUS,COCO00AUS,COCO00AUS,COCO00AUS,CUUT00THA,CUUT00THA,CUUT00THA,CUUT00THA,EBRE00ESP,EBRE00ESP,EBRE00ESP,EBRE00ESP,GANP00SVK,GANP00SVK,GANP00SVK,GANP00SVK,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HOFN00ISL,HOFN00ISL,HOFN00ISL,HOFN00ISL,KARR00AUS,KARR00AUS,KARR00AUS,KARR00AUS,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRU00SWE,KIRU00SWE,KIRU00SWE,KIRU00SWE,KOUR00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,LAUT00FJI,LAUT00FJI,LAUT00FJI,LAUT00FJI,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAL200KEN,MAL200KEN,MAL200KEN,MAL200KEN,MAS100ESP,MAS100ESP,MAS100ESP,MAS100ESP,MCHL00AUS,MCHL00AUS,MCHL00AUS,MCHL00AUS,MGUE00ARG,MGUE00ARG,MGUE00ARG,MGUE00ARG,MOBS00AUS,MOBS00AUS,MOBS00AUS,MOBS00AUS,MRO100AUS,MRO100AUS,MRO100AUS,MRO100AUS,NICO00CYP,NICO00CYP,NICO00CYP,NICO00CYP,NIUM00NIU,NIUM00NIU,NIUM00NIU,NIUM00NIU,NNOR00AUS,NNOR00AUS,NNOR00AUS,NNOR00AUS,OHI300ATA,OHI300ATA,OHI300ATA,OHI300ATA,PERT00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PNGM00PNG,PNGM00PNG,PNGM00PNG,PNGM00PNG,POHN00FSM,POHN00FSM,POHN00FSM,POHN00FSM,PTVL00VUT,PTVL00VUT,PTVL00VUT,PTVL00VUT,REDU00BEL,REDU00BEL,REDU00BEL,REDU00BEL,REYK00ISL,REYK00ISL,REYK00ISL,REYK00ISL,SAMO00WSM,SAMO00WSM,SAMO00WSM,SAMO00WSM,SOLO00SLB,SOLO00SLB,SOLO00SLB,SOLO00SLB,TONG00TON,TONG00TON,TONG00TON,TONG00TON,TOW200AUS,TOW200AUS,TOW200AUS,TOW200AUS,TUVA00TUV,TUVA00TUV,TUVA00TUV,TUVA00TUV,VILL00ESP,VILL00ESP,VILL00ESP,VILL00ESP,WARK00NZL,WARK00NZL,WARK00NZL,WARK00NZL,WTZR00DEU,WTZR00DEU,WTZR00DEU,WTZR00DEU,XMIS00AUS,XMIS00AUS,XMIS00AUS,XMIS00AUS,YAR200AUS,YAR200AUS,YAR200AUS,YAR200AUS
G,2X,,,,,43.4,20322.0,50.0,0.36,,,,,43.5,17183.0,49.0,0.43,,,,,42.0,19875.0,81.0,0.32,43.5,16368.0,59.0,0.47,43.1,17705.0,74.0,0.4,,,,,,,,,,,,,43.3,18396.0,130.0,0.43,43.6,17421.0,144.0,0.56,,,,,,,,,42.8,17316.0,234.0,0.55,,,,,,,,,,,,,42.5,2712.0,14.0,0.4,,,,,,,,,42.9,18422.0,116.0,0.48,,,,,43.2,18296.0,196.0,0.48,,,,,,,,,44.2,15926.0,111.0,0.49,42.7,19256.0,148.0,0.5,43.4,16897.0,189.0,0.64,43.1,16400.0,160.0,0.63,,,,,,,,,42.2,2306.0,18.0,0.55,41.5,1804.0,7.0,0.51,42.4,16282.0,269.0,0.69,,,,,42.1,2316.0,8.0,0.53,,,,,,,,,,,,,43.4,18481.0,73.0,0.47,,,,
G,5X,,,,,47.3,12384.0,28.0,0.0,,,,,49.0,10233.0,34.0,0.0,,,,,46.0,12293.0,63.0,0.0,49.5,9827.0,34.0,0.0,48.5,10660.0,38.0,0.0,,,,,,,,,,,,,49.5,10611.0,83.0,0.0,49.0,11184.0,80.0,0.0,,,,,,,,,48.4,11192.0,196.0,0.0,,,,,,,,,,,,,50.2,1211.0,4.0,0.0,,,,,,,,,49.1,10675.0,72.0,0.0,,,,,48.8,11260.0,164.0,0.0,,,,,,,,,50.7,9249.0,64.0,0.0,48.8,11912.0,84.0,0.0,48.9,10920.0,121.0,0.0,47.9,10667.0,117.0,0.0,,,,,,,,,48.1,1542.0,13.0,0.0,50.6,800.0,0.0,0.0,47.8,10104.0,163.0,0.0,,,,,48.9,1322.0,7.0,0.0,,,,,48.1,10607.0,58.0,0.0,,,,,48.6,10776.0,33.0,0.0,,,,
R,1P,,,,,42.6,26455.0,55.0,1.14,,,,,43.7,20713.0,48.0,1.57,,,,,42.0,21638.0,90.0,1.47,43.4,23104.0,100.0,1.3,43.9,24563.0,84.0,1.15,,,,,,,,,,,,,43.6,22310.0,62.0,1.53,41.8,22455.0,294.0,1.87,,,,,,,,,43.1,21519.0,210.0,1.66,,,,,,,,,,,,,44.1,2875.0,8.0,0.67,,,,,,,,,42.4,22689.0,134.0,1.2,,,,,42.5,21963.0,178.0,1.51,,,,,,,,,43.9,20708.0,124.0,1.29,42.1,23103.0,130.0,1.65,42.4,20530.0,231.0,1.82,43.4,20653.0,209.0,1.75,,,,,,,,,42.5,3003.0,7.0,1.08,42.3,2031.0,17.0,0.77,41.0,20467.0,293.0,1.79,,,,,43.1,3261.0,10.0,0.81,,,,,43.8,21280.0,72.0,1.14,,,,,43.0,21096.0,72.0,1.58,,,,
S,1C,,,,,,,,,44.5,9757.0,2.0,0.0,,,,,,,,,43.9,16450.0,48.0,0.44,,,,,38.4,2880.0,0.0,0.0,44.3,5760.0,0.0,0.0,44.6,5720.0,2.0,0.0,44.9,5970.0,135.0,0.0,,,,,,,,,36.1,7549.0,5.0,0.0,,,,,,,,,,,,,42.9,21259.0,10.0,0.0,45.6,10436.0,5.0,0.0,,,,,42.2,17278.0,1.0,0.0,,,,,,,,,46.9,5939.0,110.0,0.0,,,,,40.2,11363.0,3.0,0.0,41.3,9434.0,539.0,0.0,,,,,,,,,,,,,,,,,41.0,12636.0,3.0,0.0,43.2,5943.0,117.0,0.0,,,,,,,,,,,,,,,,,,,,,44.5,10293.0,3.0,0.0,,,,,46.9,5978.0,142.0,0.0,,,,,,,,
C,6I,,,,,,,,,,,,,41.8,11915.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,31898.0,25.0,0.0,42.8,20882.0,83.0,0.0,,,,,,,,,42.3,20261.0,204.0,0.0,,,,,,,,,,,,,44.0,2894.0,95.0,0.0,,,,,,,,,43.9,30969.0,65.0,0.0,,,,,41.3,15942.0,182.0,0.0,,,,,,,,,44.7,28341.0,29.0,0.0,44.0,27334.0,646.0,0.0,44.0,23227.0,77.0,0.0,42.8,21732.0,70.0,0.0,,,,,,,,,41.2,1436.0,3.0,0.0,,,,,42.1,15471.0,42.0,0.0,,,,,42.1,1920.0,66.0,0.0,,,,,43.3,20011.0,49.0,0.0,,,,,44.7,31981.0,7.0,0.0,,,,
J,1C,,,,,,,,,,,,,,,,,40.6,2880.0,0.0,0.17,43.1,2879.0,1.0,0.28,,,,,37.6,548.0,3.0,0.62,47.4,2880.0,0.0,0.19,47.5,2860.0,1.0,0.23,,,,,,,,,,,,,38.1,816.0,1.0,0.38,,,,,,,,,43.4,2880.0,0.0,0.22,,,,,,,,,,,,,,,,,44.3,2508.0,0.0,0.24,,,,,,,,,,,,,42.9,2880.0,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8,2880.0,0.0,0.18,,,,,,,,,,,,,,,,,,,,,40.6,2655.0,2.0,0.19
J,2L,,,,,,,,,,,,,,,,,39.8,2880.0,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8,794.0,5.0,0.53,,,,,,,,,41.6,2880.0,0.0,0.24,,,,,,,,,,,,,,,,,41.5,2506.0,0.0,0.28,,,,,,,,,,,,,40.5,2880.0,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,2880.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,39.3,2655.0,2.0,0.26
J,5Q,,,,,,,,,,,,,,,,,44.3,2880.0,0.0,0.0,,,,,,,,,,,,,49.2,2880.0,0.0,0.0,50.7,2860.0,1.0,0.0,,,,,,,,,,,,,40.6,834.0,2.0,0.0,,,,,,,,,47.7,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,31.6,1279.0,7.0,0.0,,,,,,,,,,,,,45.6,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.3,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,34.5,1857.0,12.0,0.0
R,3Q,,,,,,,,,,,,,,,,,37.9,316.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,1002.0,7.0,0.0,,,,,,,,,,,,,,,,,42.9,1118.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8,233.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,40.1,1155.0,4.0,0.0
J,1X,,,,,,,,,,,,,,,,,,,,,45.2,2879.0,1.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,1Z,,,,,,,,,,,,,,,,,,,,,42.7,2879.0,1.0,0.37,,,,,37.3,529.0,13.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,2X,,,,,,,,,,,,,,,,,,,,,42.5,2879.0,1.0,0.26,,,,,33.1,509.0,14.0,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,5X,,,,,,,,,,,,,,,,,,,,,46.2,2879.0,1.0,0.0,,,,,38.3,529.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,6X,,,,,,,,,,,,,,,,,,,,,44.7,2879.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,2I,,,,,,,,,,,,,,,,,,,,,40.4,2583.0,56.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7,2879.0,1.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,5I,,,,,,,,,,,,,,,,,,,,,47.6,5756.0,4.0,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,7I,,,,,,,,,,,,,,,,,,,,,44.6,2544.0,52.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.3,2879.0,1.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8,17814.0,70.0,0.2,44.4,16857.0,30.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,18315.0,47.0,0.13,,,,,,,,,,,,,,,,,,,,,44.2,19445.0,50.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4,17225.0,26.0,0.14,,,,,,,,
J,2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8,2880.0,0.0,0.08,45.0,2860.0,1.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
