,,CAS100ATA,CAS100ATA,CAS100ATA,CAS100ATA,CEBR00ESP,CEBR00ESP,CEBR00ESP,CEBR00ESP,CKIS00COK,CKIS00COK,CKIS00COK,CKIS00COK,COCO00AUS,COCO00AUS,COCO00AUS,COCO00AUS,CUUT00THA,CUUT00THA,CUUT00THA,CUUT00THA,EBRE00ESP,EBRE00ESP,EBRE00ESP,EBRE00ESP,GANP00SVK,GANP00SVK,GANP00SVK,GANP00SVK,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HOFN00ISL,HOFN00ISL,HOFN00ISL,HOFN00ISL,KARR00AUS,KARR00AUS,KARR00AUS,KARR00AUS,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRU00SWE,KIRU00SWE,KIRU00SWE,KIRU00SWE,KOUR00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,MAL200KEN,MAL200KEN,MAL200KEN,MAL200KEN,MAS100ESP,MAS100ESP,MAS100ESP,MAS100ESP,MGUE00ARG,MGUE00ARG,MGUE00ARG,MGUE00ARG,MOBS00AUS,MOBS00AUS,MOBS00AUS,MOBS00AUS,MRO100AUS,MRO100AUS,MRO100AUS,MRO100AUS,NICO00CYP,NICO00CYP,NICO00CYP,NICO00CYP,NNOR00AUS,NNOR00AUS,NNOR00AUS,NNOR00AUS,OHI300ATA,OHI300ATA,OHI300ATA,OHI300ATA,PERT00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PNGM00PNG,PNGM00PNG,PNGM00PNG,PNGM00PNG,POHN00FSM,POHN00FSM,POHN00FSM,POHN00FSM,PTVL00VUT,PTVL00VUT,PTVL00VUT,PTVL00VUT,REDU00BEL,REDU00BEL,REDU00BEL,REDU00BEL,REYK00ISL,REYK00ISL,REYK00ISL,REYK00ISL,SAMO00WSM,SAMO00WSM,SAMO00WSM,SAMO00WSM,SOLO00SLB,SOLO00SLB,SOLO00SLB,SOLO00SLB,TONG00TON,TONG00TON,TONG00TON,TONG00TON,TOW200AUS,TOW200AUS,TOW200AUS,TOW200AUS,VILL00ESP,VILL00ESP,VILL00ESP,VILL00ESP,WARK00NZL,WARK00NZL,WARK00NZL,WARK00NZL,WTZR00DEU,WTZR00DEU,WTZR00DEU,WTZR00DEU,XMIS00AUS,XMIS00AUS,XMIS00AUS,XMIS00AUS,YAR200AUS,YAR200AUS,YAR200AUS,YAR200AUS
,,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath
G,1W,,,,,31.6,27787.0,78.0,0.39,,,,,30.9,31655.0,51.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,33017.0,162.0,0.41,27.6,32584.0,113.0,0.35,27.5,14521.0,25.0,0.32,32.3,30106.0,87.0,0.4,32.0,30057.0,51.0,0.33,31.0,28050.0,64.0,0.32,,,,,,,,,31.6,27336.0,83.0,0.39,,,,,,,,,,,,,,,,,,,,,32.0,28276.0,62.0,0.38,,,,,,,,,,,,,,,,,32.3,31188.0,47.0,0.33,32.6,25849.0,77.0,0.4,,,,,,,,,,,,,25.8,29296.0,26.0,0.22
G,2L,,,,,42.2,15512.0,63.0,0.39,,,,,41.5,14215.0,85.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8,19106.0,153.0,0.42,39.4,18858.0,122.0,0.37,40.1,8084.0,34.0,0.31,41.7,16801.0,67.0,0.33,41.0,17086.0,56.0,0.33,41.1,16589.0,47.0,0.37,,,,,,,,,41.6,16035.0,78.0,0.43,,,,,,,,,,,,,,,,,,,,,42.1,15829.0,77.0,0.38,,,,,,,,,,,,,,,,,41.2,17207.0,32.0,0.33,42.6,14598.0,74.0,0.38,,,,,,,,,,,,,39.4,16995.0,51.0,0.28
G,5Q,,,,,49.0,9681.0,17.0,0.0,,,,,47.2,8075.0,11.0,0.0,,,,,,,,,,,,,48.3,10529.0,47.0,0.0,50.4,10037.0,12.0,0.0,50.4,11942.0,27.0,0.0,,,,,,,,,47.2,11827.0,29.0,0.0,45.5,11436.0,26.0,0.0,45.1,5317.0,11.0,0.0,47.8,10699.0,19.0,0.0,46.2,10243.0,25.0,0.0,31.7,2829.0,33.0,0.0,,,,,49.9,10445.0,38.0,0.0,47.7,9527.0,12.0,0.0,50.6,11024.0,30.0,0.0,,,,,,,,,,,,,,,,,49.1,9541.0,13.0,0.0,50.5,11618.0,17.0,0.0,,,,,,,,,,,,,46.7,9820.0,11.0,0.0,49.0,9303.0,26.0,0.0,,,,,50.5,10233.0,15.0,0.0,,,,,34.3,8373.0,46.0,0.0
S,1C,,,,,44.6,11496.0,1.0,0.0,,,,,,,,,43.8,16866.0,140.0,0.42,,,,,37.9,2856.0,1.0,0.0,44.5,5760.0,0.0,0.0,44.6,5760.0,0.0,0.0,44.9,6185.0,319.0,0.0,,,,,,,,,36.9,10215.0,6.0,0.0,,,,,42.6,9810.0,3.0,0.0,45.6,12249.0,4.0,0.0,41.9,17255.0,2.0,0.0,,,,,,,,,46.9,6223.0,355.0,0.0,40.3,11520.0,0.0,0.0,41.8,8550.0,606.0,0.0,,,,,,,,,,,,,,,,,41.2,14366.0,2.0,0.0,43.3,6231.0,356.0,0.0,,,,,,,,,,,,,,,,,43.6,13115.0,1.0,0.0,,,,,47.1,6302.0,374.0,0.0,,,,,,,,
C,6I,,,,,,,,,41.7,12002.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,32034.0,12.0,0.0,42.8,20987.0,70.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,43.8,30964.0,106.0,0.0,,,,,,,,,,,,,44.6,28389.0,32.0,0.0,44.0,27570.0,576.0,0.0,43.9,23300.0,67.0,0.0,42.8,21847.0,66.0,0.0,,,,,,,,,41.8,16324.0,54.0,0.0,,,,,42.3,15410.0,34.0,0.0,,,,,,,,,43.5,19965.0,38.0,0.0,,,,,44.8,32088.0,10.0,0.0,,,,
J,1C,,,,,,,,,,,,,40.7,2880.0,0.0,0.16,42.9,2880.0,0.0,0.28,,,,,37.6,540.0,6.0,0.6,47.3,2880.0,0.0,0.2,47.3,2880.0,0.0,0.22,,,,,,,,,,,,,38.3,828.0,2.0,0.36,,,,,,,,,,,,,,,,,44.2,2521.0,0.0,0.25,,,,,,,,,42.9,2880.0,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.9,2880.0,0.0,0.19,,,,,,,,,,,,,,,,,40.1,2880.0,0.0,0.2
J,2L,,,,,,,,,,,,,40.0,2880.0,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7,808.0,5.0,0.51,,,,,,,,,,,,,,,,,41.4,2517.0,0.0,0.29,,,,,,,,,40.5,2880.0,0.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,2880.0,0.0,0.2,,,,,,,,,,,,,,,,,38.8,2880.0,0.0,0.27
J,5Q,,,,,,,,,,,,,44.6,2880.0,0.0,0.0,,,,,,,,,,,,,48.8,2880.0,0.0,0.0,50.6,2880.0,0.0,0.0,,,,,,,,,,,,,40.7,848.0,2.0,0.0,,,,,,,,,,,,,,,,,31.7,1300.0,9.0,0.0,,,,,,,,,45.6,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.3,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,34.8,1853.0,16.0,0.0
J,1X,,,,,,,,,,,,,,,,,45.0,2880.0,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,2X,,,,,,,,,,,,,,,,,42.3,2880.0,0.0,0.27,,,,,32.3,501.0,13.0,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,5X,,,,,,,,,,,,,,,,,46.1,2880.0,0.0,0.0,,,,,37.4,519.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,6X,,,,,,,,,,,,,,,,,39.1,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,2I,,,,,,,,,,,,,,,,,40.2,2880.0,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,1230.0,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,5I,,,,,,,,,,,,,,,,,46.9,5760.0,0.0,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,7I,,,,,,,,,,,,,,,,,45.1,2880.0,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,1230.0,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4,17700.0,68.0,0.18,44.3,16949.0,20.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.1,18261.0,46.0,0.14,,,,,,,,,,,,,,,,,,,,,44.4,19279.0,33.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,45.5,17210.0,28.0,0.15,,,,,,,,
J,2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3,2880.0,0.0,0.08,44.8,2880.0,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,3Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4,1001.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2,394.0,0.0,0.0,,,,,,,,,,,,,,,,,43.9,670.0,2.0,0.0
